iteration,global_ari,average_ari,loss,true_loss
0,0.0018323442030113322,0.00017986817552513484,9945.421875,10089.242875480853
1,0.0014159336787592516,-0.005166666898884254,9783.669921875,9936.157122695342
2,0.0023835427081554724,-0.0006936617740552836,9815.3388671875,9940.856825435876
3,8.601727269170772e-06,0.00042736537927438997,9829.4326171875,9942.950780674195
4,0.010558396699311303,0.011405409548101568,9912.693359375,10044.96906855188
5,-0.0005099594640613479,-9.369493421773029e-05,9972.9375,10113.397192879685
6,0.14164296209324317,0.23025814391021177,9941.865234375,10053.410803183191
7,0.004420403096533698,0.008167226931417235,9805.228515625,9964.218174084708
8,0.4557271388132552,0.4558852149361841,10171.7265625,10288.182656987165
9,0.00565596952472256,0.002895369545605033,10119.0341796875,10219.736408972329
10,0.004247437425626213,0.0003224041291391217,9709.9208984375,9856.14440685901
11,0.0,0.0,9746.3056640625,9910.092464332021
12,0.0009308826084851337,0.0,9915.0732421875,10046.331722144521
13,-0.00036156365775701495,0.0004884135958389755,10003.896484375,10161.157811924195
14,0.020956786649975044,0.022235638678045115,9914.8505859375,10046.579871638682
15,0.11854722570760401,0.16951599220728078,10085.482421875,10209.723446850014
16,0.0839627586348888,0.0880667251628966,10025.537109375,10142.842690094172
17,0.5586161259978316,0.5616189921165359,9977.1259765625,10088.265418513682
18,0.010104347693189044,0.003604934923922322,9832.53125,9983.763219102699
19,-0.0005698251975296894,0.016357248489374414,9833.9482421875,9996.195815766367
20,0.0005860107247257204,0.0010224091060634035,9905.5869140625,10045.66383548985
21,0.0135649896826492,0.016797881573668072,9835.755859375,9966.861244781672
22,-6.342917731397605e-05,0.0003250722991824782,9898.7275390625,10011.198158844172
23,0.18825002556084452,0.29757815639422347,10038.482421875,10154.551263992535
24,0.0012502748628180822,-0.0020207530416798307,9991.962890625,10123.028031730853
25,0.1137709596583105,0.1392671275509773,10152.080078125,10286.400204662514
26,0.0010533137159789224,0.0012150384168710007,10043.14453125,10205.708511078867
27,0.0033385575919811067,0.003418460637907747,9999.9560546875,10126.267269019521
28,0.18455376143112934,0.2799668534147083,9911.6845703125,10021.148046299195
29,0.001296339264509808,-0.002952115601253938,9874.8310546875,9978.63692274032
