iteration,global_ari,average_ari,loss,true_loss
0,0.000561472629214886,0.002203483648593193,-12318.744140625,-11768.753638192185
1,0.03495817360762021,0.9681529707203966,-11987.01953125,-11956.544653817185
2,0.0,0.0,-12318.1259765625,-11852.075903817185
3,0.0040355891165133745,0.0,-12560.130859375,-11994.435155674195
4,0.03648944848768906,0.9919945110819786,-11860.7607421875,-11873.294005635997
5,0.9840320634059188,0.9841581403596603,-11846.9130859375,-11856.369931225014
6,0.036488313267081254,0.97599868345458,-11857.046875,-11869.35784304604
7,0.003531417574863382,0.0,-12361.1181640625,-11844.248878522678
8,0.002724354495573527,0.009144674864855857,-12539.939453125,-12040.153987769521
9,-0.00018519451173730755,-0.0032617771531430724,-12450.3896484375,-11945.917011463333
10,0.03192093449851545,0.968160299616196,-11919.7607421875,-11897.441056096859
11,0.0007718940776607481,0.0010907143204947167,-12438.796875,-11900.076634093703
12,0.30331159823632386,0.9146886016451233,-11903.1748046875,-11757.709003650833
13,0.008287845424679436,0.01289281294066453,-12427.625,-11913.675738954336
14,0.0,0.0,-12409.873046875,-11881.874937180504
15,0.0,0.0,-12382.1875,-11809.322912558191
16,-8.821581797071552e-05,0.0001728471963116079,-12339.2578125,-11822.951962475014
17,0.6645200563994271,0.7839747044911609,-12104.666015625,-11877.750482742535
18,-0.0007145885191866497,0.0011270107514989706,-12296.9580078125,-11820.840347016367
19,0.00035999121612196195,-0.0007048448738251247,-12253.490234375,-11792.456516906203
20,0.9524808260462735,0.953617627730974,-11764.45703125,-11737.20908574616
21,0.03649118202185019,0.9919998119331364,-11765.9384765625,-11716.715613826182
22,-0.0002480639543726333,-0.0005926784880256398,-12362.6416015625,-11844.99499279651
23,-0.00039543502922895045,-0.0008569898232458489,-12348.501953125,-11823.619180424665
24,-0.0017176225429760765,-0.000982071485668608,-12346.74609375,-11827.733561380155
25,-0.0038912575267512446,-0.003960302570392354,-12505.982421875,-11962.98414798985
26,0.001576224575319747,0.0001633280491905654,-12401.5986328125,-11952.214575692185
27,0.0007683893919480408,0.00012381852885091918,-12421.9853515625,-11902.109106942185
28,1.0,1.0,-11536.037109375,-11547.594581647678
29,0.03807427327330621,1.0,-11938.3115234375,-11905.383438909359
30,0.9760960701200192,0.9759989342602624,-11749.6455078125,-11761.135535701182
31,0.0004364466111431728,-0.0011528046186962486,-12543.7763671875,-12060.596185867535
32,0.0,0.0,-12169.87890625,-11652.378966573497
33,0.0,0.0,-12323.7177734375,-11753.646503650833
34,-0.0019575189348408355,-0.0008395728906314123,-12467.587890625,-11944.854408844172
35,0.00035999121612196195,-0.0001015014715569809,-12327.244140625,-11795.264236712863
36,0.002428666622128136,0.0008629979186883304,-12463.341796875,-11989.560258293353
37,0.03807532553174031,0.9683227436307466,-11900.5927734375,-11867.980590644991
38,0.06595893289709327,0.192,-12437.7626953125,-12011.575698578867
39,0.03648730285905462,0.9919995611635631,-11917.1328125,-11883.224546555504
40,0.9919999740011123,0.9919993417272899,-12030.44140625,-12044.145949507372
41,-9.47328211527134e-05,-0.0009049356661350077,-12382.2587890625,-11922.58733523354
42,-0.0001884009551677587,0.0031515151515151517,-12400.736328125,-11853.776973073027
43,0.3169806485729374,0.5233932047502324,-12147.314453125,-11790.315223201182
44,0.0380732843065139,0.983998902890853,-11870.7451171875,-11834.095229828867
45,0.000333334401712826,0.0006957530076822728,-12217.763671875,-11718.038105213333
46,0.0007493607032682356,0.0004925310074841425,-12369.7861328125,-11864.669612769521
47,-0.00012438889750662795,-0.0003091481305245508,-12525.8154296875,-12000.855364882842
48,0.9137618876028301,0.9150743710858196,-11995.8955078125,-11937.839452549195
49,0.005928333479845426,0.555865147169801,-12085.71875,-11806.428627594172
50,0.0009285052269176978,0.0008888888888888889,-12283.4951171875,-11767.55348392735
51,0.007074483026103074,0.005837498631836259,-12361.837890625,-11865.818419698497
52,0.0,0.0,-12205.4326171875,-11732.017535829336
53,0.9602918814578075,0.9601487512009026,-12050.3486328125,-12046.580035829336
54,0.03493403045501691,0.9681591812880072,-11860.1435546875,-11835.668533587863
55,-0.0018433012433402263,0.0018060494616241745,-12373.3779296875,-11894.311378522678
56,-1.1256141347984021e-05,-0.0001522251028708703,-12281.935546875,-11752.281064037514
57,0.0006639165226487879,0.0005695075040550283,-12471.646484375,-11850.273128394521
58,0.0003805778552278475,-0.0005772331826233073,-12327.51171875,-11780.665952805504
59,-0.0011231119832131045,-0.0022793027514080026,-12423.2099609375,-11844.443173412514
60,3.852673631893922e-06,-0.0008569898232458489,-12318.626953125,-11862.774084433191
61,0.1396453319292638,0.7526429841031932,-12210.64453125,-12046.164832576182
62,0.002079493666496847,-0.0009294232631260517,-12545.1240234375,-12033.031064037514
63,0.35871777622624434,0.9681575134563596,-11852.1875,-11826.907935067185
64,0.0002646099377518749,0.0007576155189725879,-12390.447265625,-11870.916908844172
65,0.0393093436463403,0.1764829135620341,-12301.900390625,-11913.95680423985
66,-0.0004528243715857524,-0.0013316687473990845,-12284.3779296875,-11729.059425397678
67,0.002667524851177691,0.005627764429107866,-12250.3544921875,-11755.01030993903
68,-3.18091359493932e-05,-0.00015673616107960255,-12348.8115234375,-11864.030899846859
69,0.03969566228820517,0.9919993417272899,-11881.3115234375,-11890.060135150363
70,0.003277124183283542,0.0022648737139377545,-12348.29296875,-11781.076150103168
71,0.006529181242556134,0.007722917069641755,-12379.4931640625,-11911.11218029651
72,-0.00031163694582847545,-0.0008916167537547832,-12344.5478515625,-11912.270096087863
73,0.002055342448579068,0.0,-12348.416015625,-11835.014380379685
74,0.0,0.0,-12500.5224609375,-11931.399248623846
75,-0.00024221373267521354,-0.0017806713087718542,-12316.349609375,-11869.495033844172
76,0.960320642057664,0.960158084092878,-11892.298828125,-11880.646339460178
77,0.0016430190266618317,0.009206920071929064,-12468.4833984375,-11863.937621894991
78,0.00031784252347700457,0.0,-12525.1123046875,-12009.810443007842
79,0.0,0.0,-12371.0849609375,-11794.3232409395
80,0.9840320230862317,0.9839991536604262,-11925.8046875,-11934.608376665668
81,-0.0006386242407424537,-0.003871059162578388,-12567.025390625,-12069.830848201182
82,-0.0024012287809115265,-2.262652910467282e-05,-12364.4853515625,-11939.016107742535
83,0.03808151516791775,0.9839991536604262,-11935.1103515625,-11899.367145204336
84,0.0023490653704932355,0.0,-12387.880859375,-11882.749998752
85,-0.002012492069741506,0.7531288157634738,-12012.267578125,-11782.353473329336
86,0.0009711150057751206,0.0006872920502295121,-12460.4560546875,-11959.42468029651
87,0.027572095602895648,0.9320875785913257,-11863.0224609375,-11795.018184010527
88,0.0005149712950272512,0.0009244163070964248,-12496.3955078125,-11952.795589332021
89,-0.0015885126575489166,0.0,-12413.70703125,-11810.695126537514
90,0.0,0.0,-12412.5439453125,-11861.832760278518
91,0.0026107014482745863,0.0,-12329.2265625,-11815.598262135527
92,-0.001976883675391374,-0.003629292393326264,-12404.681640625,-11935.14605212653
