iteration,global_ari,average_ari,kmeans_global_ari,kmeans_average_ari,prior_random_global_ari,prior_random_average_ari,prior_kmeans_global_ari,prior_kmeans_average_ari,true_loss,loss,kmeans_loss,prior_random_loss,prior_kmeans_loss
0,0.9959999941672759,0.9959996081648648,0.0004527097327073796,0.00037508669033329547,0.00020167961787870568,0.0,0.9959999941672759,0.9959999059665682,-23485.21170078096,-23469.952140537862,-24664.477059279016,-24669.085098343683,-23478.519162505327
1,0.3593590871835328,0.9763225535464356,0.995999996008016,0.9960000000000001,2.4024311738604246e-05,0.00032396723099226046,-7.97607149721661e-06,-0.0006498848408780223,-23254.116038703625,-23491.527965261816,-23238.46846165073,-24530.72931802516,-24532.2077311407
2,0.9880240213986233,0.9880805442305445,0.9880240213986233,0.9880805442305445,0.00020473001363231452,0.00042954052843641904,0.00424462680186933,0.09642914869330106,-23636.34630221531,-23613.988026220577,-23613.9720206379,-24887.730142554978,-24887.594159545515
3,0.9959999971338526,0.9959997805817815,0.9959999971338526,0.9959997805817815,0.9880240154427957,0.9879991223090714,0.9880240154427957,0.9879991223090714,-23552.684398078625,-23538.04668484629,-23538.031003703367,-23543.931173919387,-23543.931173919387
4,0.9959995972481279,0.9959998276019977,0.9959995972481279,0.9959998276019977,-0.0002976279760002653,-0.0003801062067477035,-0.0002976279760002653,-0.0003801062067477035,-23809.26780778633,-23793.109135348102,-23793.09166313341,-25144.955889596717,-25145.944184097694
5,0.9959999961980924,0.9959996708636449,0.9959999961980924,0.9959996708636449,0.0,0.0,-2.3856950842632783e-05,-0.0001538979464242774,-23422.47765416227,-23413.61600666229,-23413.637234506503,-24677.73199625227,-24677.709193885592
6,0.9880240139152459,0.9879992947132143,0.9880240139152459,0.9879992947132143,7.252467959618206e-05,-0.0006599756076491835,0.3617653611228521,0.9800800921094822,-23440.47716159031,-23427.137020260798,-23427.13246490469,-24632.7711306334,-23579.247380561465
7,0.992008005125127,0.9920000000000002,0.992008005125127,0.9920000000000002,0.00017127413575201842,0.00021797116347301864,-0.001001564289493202,0.9920000000000002,-23401.473460578625,-23388.95965427318,-23388.92625774887,-24747.16242958716,-23394.682170714234
8,0.9920073593073593,0.9919997805817816,0.9920073593073593,0.9919997805817816,0.9880230083089409,0.9879997805817815,0.0005890643154074383,0.00029298663248489287,-23502.54630087092,-23491.760780751592,-23491.29663491175,-23497.401842439926,-24781.913413431645
9,0.9920068554584615,0.9919984793177281,0.9920068554584615,0.9919984793177281,0.9800775263859551,0.9802413181377367,-0.0008105847106380674,-0.001137445625634274,-23504.705636167644,-23488.90740391928,-23488.89386529338,-23496.81475769339,-24847.972505016907
10,0.04065657937095151,0.9842426680151558,0.995999997602502,0.9959999059665682,0.0,0.0,-1.28280481912712e-05,-0.0004340537799358106,-23610.864208721618,-23755.37494456273,-23602.077034916114,-24956.975006679615,-24952.558607481747
11,0.3593587839383066,1.0,1.0,1.0,8.016064000254978e-06,0.00025538476364862913,0.0,0.0,-23588.977448923953,-23722.552069118745,-23579.594900467087,-24841.4022920754,-24842.462738955648
12,0.9880237339730717,0.9879992790474242,0.9880237339730717,0.9879992790474242,0.0007899048833023455,0.0010584434840112404,0.0007899048833023455,0.0010584434840112404,-23604.764804584935,-23588.798462172585,-23588.81725073621,-24939.026245025405,-24939.026245086316
