iteration,global_ari,average_ari,kmeans_global_ari,kmeans_average_ari,prior_random_global_ari,prior_random_average_ari,prior_kmeans_global_ari,prior_kmeans_average_ari,true_loss,loss,kmeans_loss,prior_random_loss,prior_kmeans_loss
0,0.9840480482973969,0.9842411276446621,0.9840480482973969,0.9842411276446621,0.9840480482973969,0.9842411276446621,0.9840480482973969,0.9842411276446621,-22725.65062028633,-22709.51036501708,-22709.4717728207,-22713.562276581662,-22713.562276581662
1,0.9959999647090466,0.9960000000000001,0.9959999647090466,0.9960000000000001,0.9959999647090466,0.9960000000000001,0.443000664717795,0.8754872497145794,-23170.469636423953,-23158.981086512933,-23158.961170051218,-23163.28055764264,-23779.022396424443
2,1.0,1.0,1.0,1.0,0.9920080003191675,0.9919996865483498,0.2909052679753843,0.7722058935629257,-22837.303661846618,-22832.667411146584,-22832.66777073955,-22837.83116620107,-23705.52183124919
3,1.0,1.0,1.0,1.0,0.9959855150607204,0.9959838557639967,0.421434932055086,0.9113688027948779,-24340.26638828096,-24330.399096456233,-24330.345593059912,-24333.48562637632,-24950.763290321727
4,0.9959999991231109,0.9959996081648648,0.9959999991231109,0.9959996081648648,0.9920080059707723,0.9919995141314327,0.9920080059707723,0.9919995141314327,-22816.110302471618,-22803.84367483053,-22803.813102731492,-22809.76887607712,-22809.768876077116
5,0.9959999143173848,0.9960000000000001,0.9959999143173848,0.9960000000000001,0.9920078253399439,0.991999670863645,0.9920078253399439,0.991999670863645,-22680.535262768342,-22669.927218925284,-22669.937654117613,-22675.085270082945,-22675.085270082945
6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-22629.37738802465,-22622.559869660618,-22622.54072955043,-22627.29256163004,-22627.29256163004
7,0.9920079786100835,0.99208,0.9840479893700264,0.9841602379161181,0.9880239642447054,0.9879992947132143,0.9880239642447054,0.9879992947132143,-22749.20754824498,-22740.938053911133,-22747.752498114114,-22747.23752626447,-22747.23752626447
8,0.9959999797614248,0.9959997805817815,0.9959999797614248,0.9959997805817815,0.9880239756849023,0.9880800921972754,0.9880239756849023,0.9880800921972754,-23397.384913191006,-23382.322265567804,-23382.3074070617,-23389.709740063943,-23389.709740063947
9,0.9920076809345784,0.9920801293040113,0.9920076809345784,0.9920801293040113,0.9959998271084362,0.9959996708636449,0.05381413205837022,0.9041179522102057,-23344.100536846618,-23332.196079306268,-23332.16148512955,-23336.15107863215,-24143.42552567067
10,0.9959983923153226,0.9959972555409893,0.9959983923153226,0.9959972555409893,0.9959983923153226,0.9959972555409893,0.9959983923153226,0.9959972555409893,-22289.35997409031,-22277.04590731877,-22277.02853930697,-22281.88998281399,-22281.88998281399
11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-23007.9152362576,-23003.623790425147,-23003.617864792264,-23007.67638277393,-23007.67638277393
12,0.9959975094651928,0.9959838557639967,0.9959975094651928,0.9959838557639967,0.9959975094651928,0.9959838557639967,0.18404554818006164,0.9049816964474328,-23680.494616572316,-23664.765507087883,-23664.703518653303,-23668.3994102985,-24383.577813548796
13,0.9959998080775573,0.9960000000000001,0.9959998080775573,0.9960000000000001,0.9920076437752694,0.991999670863645,0.32869609591287696,0.7377641689201332,-22612.146960322316,-22599.167897964202,-22599.139539470783,-22605.146133496597,-23305.416087656085
14,0.9959999897554951,0.9959996708636449,0.9959999897554951,0.9959996708636449,0.9920079899899674,0.991999670863645,0.9920079899899674,0.991999670863645,-23242.26418886998,-23232.561255157147,-23232.54117089702,-23237.116509128282,-23237.116509128282
15,0.9920079714713731,0.991999670863645,0.9920079714713731,0.991999670863645,0.995999983596839,0.9960000000000001,0.995999983596839,0.9960000000000001,-23173.061228060633,-23161.6724286772,-23161.663864467333,-23165.68415160735,-23165.68415160735
16,1.0,1.0,1.0,1.0,0.9959993057655968,0.9959996081648648,0.43240154822872473,0.8959033757395204,-23753.678292417644,-23743.933598633485,-23743.910994135254,-23749.915999995774,-24332.86088760731
17,0.9959999921603131,0.9959997805817815,0.9959999921603131,0.9959997805817815,0.9920079899899674,0.9919994357668622,0.9920079899899674,0.9919994357668622,-22602.094677471618,-22594.975218607808,-22594.958359315853,-22600.60212139823,-22600.60212139823
18,0.9959978742213881,0.9959998276019977,0.9959978742213881,0.9959998276019977,0.9880179956355765,0.9880731779008262,0.7669233179137075,0.884932323799417,-22380.195788447316,-22372.382882050777,-22372.366457032484,-22378.64478940159,-22649.86372715532
