iteration,global_ari,average_ari,kmeans_global_ari,kmeans_average_ari,prior_random_global_ari,prior_random_average_ari,prior_kmeans_global_ari,prior_kmeans_average_ari,true_loss,loss,kmeans_loss,prior_random_loss,prior_kmeans_loss
0,0.00029223487014652633,-0.0001444678436579894,-0.0002641368183986904,0.0016709432246096501,0.03257603774929884,0.027335219444540104,0.00029223487014652633,-0.0001444678436579894,-10934.411999403615,-10984.209525309341,-10981.589911348585,-10984.688478278807,-10984.466112756169
1,0.07046391859716197,0.11223627495006043,-0.0049305903927897455,-0.004928609719108173,0.0010496762427947464,0.0005107695272972583,0.0,0.0,-10991.775609366454,-11012.59223703758,-11036.298511156183,-11040.745652092603,-11040.930042068518
2,0.006606588530467952,0.01618970251010314,0.00022219639138958385,0.0009620643613714945,0.0,0.0,0.0,0.0,-10978.089259390103,-10985.29114514862,-10982.269734242716,-10985.945325970151,-10985.945325970151
3,-0.0005896740269851853,-0.000710974308270247,-0.0006675492809006519,-0.0038391748860053996,0.0,0.0,-0.0005896740269851853,-0.000710974308270247,-10876.188102082671,-10875.256368299875,-10874.963969078508,-10880.40806207315,-10875.985679608995
4,0.09554671590664325,0.09754216561528925,0.004133684377307606,0.016935296038627402,0.0637498613868623,0.07148080369604558,0.0,0.0,-10963.120929150238,-11003.850143808337,-11003.138215484152,-11004.277192726913,-11010.504181589265
5,-0.0007218670620103966,0.0,-0.002510017836769991,-0.005505235314787331,0.0,0.0,0.0,0.0,-10730.89482282929,-10759.238889196857,-10757.202246566565,-10760.059819669159,-10760.069136907197
6,0.8609040240516181,0.8603489396445099,0.8609040240516181,0.8603489396445099,0.8168486637520274,0.8168805813723798,0.8168486637520274,0.8168805813723798,-10956.922969680641,-10910.834487922533,-10910.831417231419,-10914.00273311476,-10914.002733940792
7,0.8096178196047848,0.8111320124571121,0.00383989648233927,0.0004513270158774365,0.0,0.0,0.0,0.0,-10930.578015028615,-10874.548989259112,-10998.782006430396,-11002.32530427866,-11002.32530427866
8,0.003188466356628668,0.0006979609513643626,0.0009127625270361524,-0.00048777689111857947,0.0,0.0,-0.0004663234975745047,0.0009757461952745215,-10865.480304150238,-10938.101057776174,-10936.639573620178,-10939.923293095075,-10937.498517148708
9,0.7952236923634854,0.7958949159043625,0.004123096692126372,0.001765326854411875,0.7668963090410564,0.7702319832268071,0.004123096692126372,0.001765326854411875,-11029.39417497963,-10969.676380260864,-11092.727747684221,-10971.763167886824,-11094.00118426079
10,0.04735325426803506,0.14739620649345753,-0.0008987051421189831,0.00915068449224277,0.006133863289611216,-0.0006597017185493315,0.006133863289611216,-0.0006597017185493315,-10919.160028069156,-10974.508058109523,-10993.395911028427,-10994.812599271892,-10994.812594135768
11,0.03383257641300487,0.15121413008093149,0.00789935118439738,0.006789484564436912,0.013773647050320003,0.015502072148424247,0.18175464527842025,0.2533609280814068,-10793.871175449223,-10798.847800931604,-10815.309145621875,-10817.961703513807,-10805.501139912394
