iteration,global_ari,average_ari,kmeans_global_ari,kmeans_average_ari,prior_random_global_ari,prior_random_average_ari,prior_kmeans_global_ari,prior_kmeans_average_ari,true_loss,loss,kmeans_loss,prior_random_loss,prior_kmeans_loss
16,0.9524779266183812,0.9526438960175619,0.3539001807544639,0.8854995489086603,0.9524779266183812,0.9526438960175619,0.9524779266183812,0.9526438960175619,-11398.154953586049,-11375.970986454933,-11410.045777522153,-11378.365103719654,-11378.365103719654
17,0.8909177929147939,0.8915420215388131,0.8909177929147939,0.8915420215388131,0.8985009733072097,0.8987332414399344,0.8985009733072097,0.8987332414399344,-11277.654132275238,-11237.496410901927,-11237.496892889396,-11239.565570058478,-11239.565560615161
18,0.8909174658891703,0.8905801299524869,0.8909174658891703,0.8905801299524869,0.8985006493974954,0.8980961443094462,0.8985006493974954,0.8980961443094462,-11186.362906770171,-11145.252532297478,-11145.247568385588,-11146.429687265369,-11146.429687320979
19,0.9446731333289597,0.9449507095796503,0.9446731333289597,0.9449507095796503,0.9368975581282706,0.9371112453725985,0.9368975581282706,0.9371112453725985,-11193.71741716713,-11166.415706118507,-11166.447482965325,-11167.714194249198,-11167.71419425164
20,0.9446331356792863,0.9450912567554772,0.9446331356792863,0.9450912567554772,0.9446331356792863,0.9450912567554772,0.378074632717691,0.9086049098419355,-11526.689845327603,-11492.167537969954,-11491.971706324359,-11493.850764429344,-11533.411051405652
21,0.9446733541449006,0.9444696637548802,0.053803547874089676,0.8404185163883238,0.9603206466266674,0.9603085362857499,0.9603206466266674,0.9603085362857499,-11357.27796404213,-11332.779360499979,-11396.557401556413,-11334.155112592829,-11334.155112246735
22,0.9603206441789871,0.9609572376387543,0.9603206441789871,0.9609572376387543,0.9603206441789871,0.9609572376387543,0.9603206441789871,0.9609572376387543,-11185.604537467805,-11166.318584081624,-11166.32780320684,-11170.650418653275,-11170.650418653295
23,0.9214426898951981,0.9214498121742754,0.9214426898951981,0.9214498121742754,0.9291541101357313,0.9291273810717204,0.0,0.0,-11333.58232282929,-11305.309493923205,-11305.306659395897,-11307.05990109653,-11580.379638880444
24,0.883361271116384,0.8824435248581806,-0.0013202618933354723,-0.005451851416374847,0.39317418442249447,0.7691525091579677,0.0025275165754867174,-0.0004386623714309464,-11240.423298393482,-11206.280278626602,-11371.522706106141,-11232.352837685738,-11371.529151676465
25,0.9291457838364122,0.928786961192445,0.9291457838364122,0.928786961192445,0.9368907806884835,0.93662589912502,0.34916272880455185,0.8477772213423712,-11268.357640616454,-11238.651236844897,-11238.647821969713,-11239.893968294791,-11275.639429306697
26,0.8096163339648259,0.8085714936015581,0.8096163339648259,0.8085714936015581,0.36354034510242705,0.7244476505159371,0.36354034510242705,0.7244476505159371,-11232.245655065777,-11179.02436976187,-11179.013756338205,-11210.496694366086,-11210.496704274203
27,0.9291540530311222,0.9287898346492002,0.9214426140763939,0.9211130669724324,0.9137632159435181,0.9132736334184897,0.9137632159435181,0.9132736334184897,-11308.296591567467,-11279.658703113417,-11279.646651166477,-11281.611787375936,-11281.611786978516
28,0.8833667767550168,0.885490891582457,0.875847761477401,0.8787838208753863,0.906116243926997,0.9065818006733661,0.906116243926997,0.9065818006733661,-11136.971898428954,-11109.788384746322,-11109.877732170291,-11114.554566322411,-11114.06633666146
29,0.9137632588554571,0.9139329078704369,0.35392416320746406,0.870074358986829,0.9061159332436601,0.9064136432619424,0.000626670613882121,-0.006508805546645619,-11272.43304580902,-11240.157104375454,-11281.824925113224,-11241.979658121309,-11515.389233610531
30,0.8683546478054064,0.8691537528204911,-0.006059804858526578,-0.0036034319161969836,0.8758413828848834,0.876346847840022,0.011460134681763288,0.008080930490734902,-11134.072676037062,-11090.67600760905,-11320.971916242115,-11091.990762980004,-11321.811930508205
31,0.9214426458779075,0.9214420721439203,0.9214426458779075,0.9214420721439203,0.9291541101357313,0.929281164805996,0.9291541101357313,0.929281164805996,-11030.778018670508,-11004.659817893811,-11004.636963655446,-11007.293295995883,-11007.293295996016
32,0.9137634579875737,0.913445547600381,0.37821280441304944,0.8379314567080476,0.9137634849403808,0.9134436297124106,0.9137634849403808,0.9134436297124106,-11288.241274427264,-11256.091594417485,-11284.749807825921,-11258.26625772408,-11258.266257709323
33,0.8985004828503298,0.8985801419146371,0.8985004828503298,0.8985801419146371,0.9214425546327337,0.9211261738293126,0.9214425546327337,0.9211261738293126,-11093.87249893402,-11063.528474140716,-11063.524436125552,-11065.14075370488,-11065.140753708822
34,0.9214426004875488,0.9220968600828096,0.913763085966186,0.9142584762444258,0.9524806435233005,0.9526434289472938,0.0,0.0,-11460.682680677264,-11441.357875282425,-11441.355648626111,-11443.208736159557,-11757.756192713252
35,0.9291540783785875,0.9289652641639092,0.9291540783785875,0.9289652641639092,0.9137633434379555,0.9132870436209972,0.0,0.0,-11261.394786410372,-11239.902450107496,-11239.902438962969,-11241.475812329043,-11543.52940729281
36,0.936891218938482,0.9366367203630753,0.936891218938482,0.9366367203630753,0.944666953863353,0.9444758034823426,0.944666953863353,0.9444758034823426,-11494.25042862152,-11472.460539457652,-11472.45744780425,-11474.21971806979,-11474.21968104373
37,0.929154179331244,0.9292831143649799,0.929154179331244,0.9292831143649799,0.9214428938480645,0.9216058136926323,0.9214428938480645,0.9216058136926323,-11174.56036406578,-11151.265461724039,-11151.249281096903,-11152.900691838679,-11152.90159537824
38,0.9446733085256775,0.9443203688405013,0.9446733085256775,0.9443203688405013,0.9524809210812679,0.9523211525107719,0.9524809210812679,0.9523211525107719,-11187.7573191874,-11163.33039283644,-11163.324171394206,-11164.920415179195,-11164.920419949269
39,0.9291541411644727,0.929128477597693,0.9291541411644727,0.929128477597693,0.9137634090469072,0.9137739861982229,0.9137634090469072,0.9137739861982229,-11312.318212984697,-11290.320382592356,-11290.319089121358,-11292.001256490816,-11292.00125649081
40,0.9446733310508894,0.9451305294610425,0.9446733310508894,0.9451305294610425,0.9368977927366425,0.9368064032985872,0.9368977927366425,0.9368064032985872,-11195.388525484697,-11172.748776021721,-11172.747451895622,-11174.950263941122,-11174.950263938263
41,0.868360588945443,0.8673918970166878,0.8609057320772858,0.8600372613258613,0.8534829525253135,0.8530071469717792,0.8534829525253135,0.8530071469717792,-11155.900435905305,-11125.158732414448,-11123.911330761917,-11125.64760620048,-11125.647659574635
42,0.89850061057828,0.8979314578788273,0.89850061057828,0.8979314578788273,0.9137631834935523,0.9132860736010308,0.9137631834935523,0.9132860736010308,-11157.845784824223,-11126.004887676756,-11125.927202480643,-11129.210015459055,-11129.210015494316
43,0.8985007698203561,0.8984215410549201,0.8985007698203561,0.8984215410549201,0.8985007698203561,0.8984215410549201,0.0,0.0,-11284.761901072536,-11238.45259140022,-11238.427056506485,-11239.666176162485,-11478.656200002539
44,0.9524809570383753,0.9526410539216943,0.3077514254300014,0.7733410079318865,0.8985009993952089,0.9009961210351334,0.8909178307368181,0.8954240283550053,-11415.471688548887,-11393.467674848462,-11418.612681234135,-11394.955603196899,-11394.211619033495
45,0.9446714974613837,0.9443142687146964,0.9368954835888531,0.936637055557744,0.9368958816940436,0.9364748045076443,0.0,0.0,-11303.338930677264,-11276.220555207738,-11283.130298507285,-11277.630422595286,-11674.840559672004
46,0.8909176943362886,0.8902307852343065,0.8909176943362886,0.8902307852343065,0.875847398590471,0.8750379280442852,0.34443090372898244,0.8402132626005304,-11193.122745233008,-11155.048302469939,-11155.025289741714,-11157.480778295067,-11198.68059809499
47,0.9368977413548821,0.937127660328262,0.5706989821802667,0.7289679784614015,0.9446732807673106,0.9446431680246054,0.9368977413548821,0.937127660328262,-11167.308027599562,-11148.95779112232,-11200.741021138358,-11150.453180483097,-11154.266723722456
48,0.906103906710159,0.9086780713100421,0.906103906710159,0.9086780713100421,0.9137513140342879,0.9165170092426169,0.31672992184929083,0.9019502782187597,-11432.728442072534,-11398.971380377108,-11398.96459049446,-11401.178583412055,-11451.952872091884
49,0.9061160050569388,0.9056098149740581,0.9061160050569388,0.9056098149740581,0.9214426954882172,0.9211252848288968,0.9214426954882172,0.9211252848288968,-11284.34124893402,-11251.47849761282,-11251.472971060604,-11252.866762935093,-11252.866762935095
50,0.9061138501040177,0.9060922845662936,0.9061138501040177,0.9060922845662936,0.8984993088651423,0.899546830020839,0.8984993088651423,0.899546830020839,-11279.310017143482,-11251.94338626511,-11251.941945138495,-11253.613308956046,-11253.613258558751
51,0.9214426140763939,0.9216146764907769,0.5349120777024897,0.7428759781509687,0.9137632159435181,0.914098567537286,0.9137632159435181,0.914098567537286,-11302.335006217805,-11278.521212041995,-11334.495211131136,-11280.067238385858,-11280.067239982069
52,0.9446731262755622,0.9446458063737545,0.9446731262755622,0.9446458063737545,0.9603204832025548,0.9599991536604264,0.9603204832025548,0.9599991536604264,-11248.967836927264,-11233.394815097106,-11233.392390130048,-11235.237508713451,-11235.237508713464
53,0.9368975581282706,0.9364505415482591,0.4344676011714807,0.8182283193260369,0.9368975581282706,0.9364505415482591,1.0243543494843092e-05,-0.007163627686711982,-11302.55530779213,-11280.959205536426,-11311.134114786946,-11282.774051684639,-11518.036541143618
54,0.9603204981335206,0.9604818709149143,0.9603204981335206,0.9604818709149143,0.9603204981335206,0.9604818709149143,0.9603204981335206,0.9604818709149143,-11124.147141086049,-11106.53480134727,-11106.519754017143,-11107.86403046035,-11107.86403046035
55,0.9291543137886643,0.9296042792961534,0.9214428893252127,0.9216034956258827,0.006534681846968779,0.0071961630154957585,0.002690175142048372,0.0013114734118776876,-11185.40234303537,-11156.410409546635,-11157.9078516374,-11397.279551902295,-11398.730770967388
56,0.8683603721308704,0.8678729439958994,0.8683603721308704,0.8678729439958994,0.8683604203119482,0.8678687323451364,0.8683604203119482,0.8678687323451364,-11226.87075568909,-11182.959601266413,-11182.953374673496,-11184.496077338685,-11184.496077355077
57,0.9137635455841352,0.9137747820373207,0.9137635455841352,0.9137747820373207,0.9061164065915263,0.906096920408776,0.9061164065915263,0.906096920408776,-11031.48285049652,-11002.526759719578,-11002.52715673762,-11004.376638598322,-11004.3766164477
58,0.87584770100703,0.8771617535570744,0.87584770100703,0.8771617535570744,0.8909178406058668,0.8930007993353776,0.8909178406058668,0.8930007993353776,-11204.350439547197,-11174.283301873815,-11174.286712509389,-11176.326876705167,-11176.326876601828
59,0.9137622220414112,0.9132606106732319,0.9137622220414112,0.9132606106732319,0.9061145085140324,0.9059062612466823,0.9061145085140324,0.9059062612466823,-11363.53659785294,-11335.91587174105,-11337.553952638416,-11337.398905136377,-11337.398905139838
60,0.9061159911576031,0.9064214749559639,0.09549889605345545,0.7016759655317619,0.9061159911576031,0.9064214749559639,0.0,0.0,-11060.510176037062,-11025.836712080863,-11065.014834951868,-11027.533046700246,-11246.103525591749
61,0.9214426140763939,0.9212871110990628,0.9137632159435181,0.9139327338030832,0.9291540783785875,0.9286417744760291,0.05664982267455997,0.17394229779517728,-11125.636973910372,-11100.626852147701,-11102.18981299741,-11103.622809869517,-11326.824778190059
62,0.8909178406058668,0.8916114263222366,0.8909178406058668,0.8916114263222366,0.3881522417046413,0.8264364689570188,0.003842430608764603,-0.0017776496894020266,-11277.83734268402,-11244.29158475141,-11244.296879262314,-11260.054551624613,-11456.017244696957
63,0.9681923689419211,0.9681605153852597,0.9681923689419211,0.9681605153852597,0.9603206300640252,0.9601597317149888,0.9603206300640252,0.9601597317149888,-11228.177606194156,-11213.275404725626,-11213.459201238427,-11214.817499797962,-11214.817499797366
64,0.9368977984457219,0.9371269545931986,0.9368977984457219,0.9371269545931986,0.9368977984457219,0.9371269545931986,0.9368977984457219,0.9371269545931986,-11358.32598906578,-11335.932245116584,-11335.931541674716,-11337.230482909674,-11337.23048291054
65,0.9291523704432867,0.9292765755648121,0.9291523704432867,0.9292765755648121,0.936895783968638,0.9371156586840794,-0.004705881091312032,-0.008459796554906028,-11405.104555677264,-11376.933274302759,-11376.93224795081,-11379.676258224203,-11678.22425098583
66,0.9137632056588321,0.9132890379609009,0.9137632056588321,0.9132890379609009,0.9137632056588321,0.9132890379609009,0.9137632056588321,0.9132890379609009,-11216.582596913751,-11195.611556825228,-11195.594456067678,-11196.709064337743,-11196.709064337685
67,0.4187403475299498,0.8206857876618475,0.8985010396750532,0.8990067911190464,0.41356187760122254,0.825763312123246,0.41356187760122254,0.825763312123246,-11044.105632863077,-11021.888384109592,-11007.482068823316,-11020.774309596207,-11020.774305546736
68,0.8985007140961215,0.8997089538008949,0.4084164953494522,0.7806319574376317,0.8985007140961215,0.8997089538008949,0.8985007140961215,0.8997089538008949,-11239.328270903618,-11203.948940762903,-11221.095596196397,-11205.277164719155,-11205.277164737368
69,0.9368971532970017,0.9368042889180958,0.5951142918675087,0.7249468169730676,0.9446728825909476,0.9446428141109934,0.9446728825909476,0.9446428141109934,-11163.671728609697,-11143.76257948677,-11182.735886166845,-11145.640767541856,-11145.640767541856
70,0.8909174658891703,0.8918714909144481,0.8909174658891703,0.8918714909144481,0.8909174658891703,0.8918714909144481,0.8909174658891703,0.8918714909144481,-11244.49280779213,-11215.044956069749,-11215.043312348822,-11216.271928610528,-11216.271928529615
71,0.8985008428670128,0.8990237635836733,0.5890228747224463,0.7071291823689301,0.883366594489187,0.8838960017622235,0.883366594489187,0.8838960017622235,-11160.24102812828,-11124.603515311977,-11153.873464424854,-11125.863143533743,-11125.863354230347
72,0.8758474598589021,0.8753597008609402,0.8985008428670128,0.897906299497879,0.8833665213428714,0.8828757816872654,0.8833665213428714,0.8828757816872654,-11298.045523957671,-11270.281597781017,-11271.785519599644,-11271.738329880234,-11271.737754933114
73,0.8683596171991513,0.8697949126362085,0.8683596171991513,0.8697949126362085,0.8683599945307523,0.8702800393218666,0.8683599945307523,0.8702800393218666,-11419.91274787659,-11383.605975062988,-11383.60228671379,-11385.180529403877,-11385.180529403888
74,0.9137632056588321,0.9140967531901015,0.9137632056588321,0.9140967531901015,0.898500635831644,0.8989067790877773,0.0002264028228132921,-0.0007444228734768356,-11260.3100535624,-11229.0886031636,-11229.09180905897,-11231.647377541916,-11458.46134114053
75,0.9061158183566643,0.9059015561911217,0.9061158183566643,0.9059015561911217,0.9061158183566643,0.9059015561911217,0.9061158183566643,0.9059015561911217,-11230.027233778615,-11201.544463942622,-11201.531230783514,-11203.165462199233,-11203.165462142684
76,0.8534825771409115,0.8534869018447786,-5.230380284324396e-05,0.002456158385813689,0.890917432384634,0.8917095229864891,0.8758472363883899,0.8758699988187255,-11047.655373346182,-11008.522342790406,-11247.356501239608,-11011.629773975232,-11012.900450393432
77,0.8985008428670128,0.897735045755782,0.6013886340724865,0.7119367336358928,0.8833666585221158,0.8828678945140487,0.8833666585221158,0.8828678945140487,-11211.716686903615,-11176.765995723465,-11205.040586551355,-11180.043286110751,-11180.043286147915
78,0.9061114589584036,0.9057390336066315,0.9061114589584036,0.9057390336066315,0.9291511379516157,0.929114911538725,-0.0014749723414424361,-0.0015521208230856337,-11030.792493646859,-10998.259624040778,-10998.258115152465,-11001.134340194887,-11233.413414614019
79,0.9368977953316787,0.9371288828887702,0.9368977953316787,0.9371288828887702,0.9291543100011382,0.9296137313736186,0.9291543100011382,0.9296137313736186,-11249.077805148549,-11228.828013797101,-11228.716121638385,-11230.268713687412,-11230.268713687412
80,0.8909180379864661,0.8918753778880324,0.8909180379864661,0.8918753778880324,0.8833669959529051,0.8850089076863448,0.0002875492221898219,0.0002014232674905886,-11245.324875461049,-11208.83013154281,-11208.824331763624,-11210.309153431464,-11476.033726261485
81,0.5890105578358523,0.7079589376868859,0.9446733310508894,0.944969038696987,0.9291543067963083,0.929130654858603,0.9291543067963083,0.929130654858603,-11292.544392143482,-11330.071878574932,-11272.039358058446,-11273.550894904063,-11273.55089490446
82,0.9524784946324658,0.9523189258330275,0.9524784946324658,0.9523189258330275,0.9524784946324658,0.9523192386961721,0.9524784946324658,0.9523192386961721,-11203.931841156995,-11182.598973418384,-11182.590133972637,-11183.648535766974,-11183.648535766974
83,0.9291532365125481,0.9291287445024106,0.5116568283406251,0.7222609540821978,0.9137622220414112,0.9137750169700738,0.0,0.0,-11280.23173689179,-11248.528897670343,-11290.532853108823,-11250.782941184729,-11541.9905145684
84,0.9061159726010184,0.906907315599784,0.9061159726010184,0.906907315599784,0.0016759345242759601,-0.0002145755833280914,0.8833663126954998,0.8845167367254099,-11232.713583754967,-11192.5176568837,-11192.509470279163,-11415.377083580644,-11194.740607466692
85,0.9291542740196213,0.928805563337719,0.9291542740196213,0.928805563337719,0.9137635085240733,0.9136128700086985,0.9137635085240733,0.9136128700086985,-11151.572173863075,-11126.522032736926,-11126.516386661497,-11128.299692987639,-11128.29969246149
86,0.846091652068037,0.8459631044813378,0.846091652068037,0.8459631044813378,0.8683603721308704,0.8690011246971885,0.8683603721308704,0.8690011246971885,-11374.626633273549,-11331.638997338658,-11331.634968746443,-11333.837551175551,-11333.837552348836
87,0.9061158791664514,0.9067435363728394,0.9061158791664514,0.9067435363728394,0.9214425803768571,0.9216117710243343,0.9214425803768571,0.9216117710243343,-11323.159416638413,-11289.720268513105,-11289.707940926459,-11291.32173581729,-11291.321735817188
88,0.9137635085240733,0.9155434239691844,0.9137635085240733,0.9155434239691844,0.8985010039866953,0.8992114567619595,0.8985010039866953,0.8992114567619595,-11280.833819775238,-11243.663807865969,-11243.65819206243,-11244.887289927405,-11244.887289927397
89,0.9368977641912305,0.9366429623831088,0.9368977641912305,0.9366429623831088,0.9291542597435437,0.9291269574441193,0.9291542597435437,0.9291269574441193,-11232.384601025238,-11206.78479649728,-11206.783994632711,-11208.36297891566,-11208.362978815308
90,0.883366646530936,0.884519879770829,7.86924440400643e-05,0.004734062173949929,0.8833665213428714,0.8843586009918483,0.8833665213428714,0.8843586009918483,-11374.185017143482,-11340.724167681821,-11576.222070344355,-11342.450140129617,-11342.449632387046
91,0.875845918077888,0.8782899803046554,-0.0011892078291539862,-0.0018231444494196073,0.8683585255238799,0.8689989257562871,0.8609031454075694,0.8621252263697252,-11063.13831560463,-11025.509715734475,-11255.801296202013,-11027.043417029541,-11026.14359260543
92,0.9291541577713935,0.9292878634859063,0.9291541577713935,0.9292878634859063,0.9291541577713935,0.9289647636820428,0.9291541577713935,0.9289647636820428,-11287.08655779213,-11256.284890512014,-11256.285704545924,-11257.7728274408,-11257.772827440673
93,0.9524807741255678,0.9523185593784447,0.0006305328196390332,0.0022111948564028073,0.9446731262755622,0.9446413616342462,0.9446731262755622,0.9446413616342462,-11197.92266875328,-11177.014364510656,-11424.579626828696,-11178.191510864794,-11178.191510864794
94,0.8833664486761129,0.8840363693705326,0.8833664486761129,0.8840363693705326,0.8909175714493531,0.8915510193939422,0.8909175714493531,0.8915510193939422,-11286.867926624902,-11247.175041346687,-11247.194713409597,-11248.73550452106,-11248.735504521062
95,0.913763467562915,0.913748457095247,0.913763467562915,0.913748457095247,0.9061161857479282,0.9067162156587768,0.8985009733072097,0.8988779451152473,-11356.485588513413,-11323.14045639031,-11323.1972612717,-11325.054951677863,-11325.052184771444
96,0.9291540625000051,0.929446408224875,0.9291540625000051,0.929446408224875,0.9137632274694563,0.9147434018502028,0.00016129143044950168,-0.004465692489970691,-11266.221551506656,-11250.321686621475,-11250.320878507244,-11252.193364483268,-11519.160968007927
97,0.9291541356288306,0.9291273717865842,0.9291541356288306,0.9291273717865842,0.9291541411644727,0.9291265988527057,0.9291541411644727,0.9291265988527057,-11308.191451530305,-11281.750578505627,-11281.718299506,-11283.172924869496,-11283.172924870727
98,0.9446733477741408,0.9444817177828302,0.9446733477741408,0.9444817177828302,0.9446733477741408,0.9444817177828302,0.9446733477741408,0.9444817177828302,-11263.779497406995,-11236.617102924749,-11236.980908532123,-11237.671729159863,-11237.671729159865
99,0.9524808397867377,0.9521576232297019,0.9524808397867377,0.9521576232297019,0.9291541101357313,0.9286414518924369,0.9291541101357313,0.9286414518924369,-11078.241484307331,-11058.03635955555,-11058.018498038913,-11060.287391652671,-11060.423023971834
