iteration,global_ari,average_ari,kmeans_global_ari,kmeans_average_ari,prior_random_global_ari,prior_random_average_ari,prior_kmeans_global_ari,prior_kmeans_average_ari,true_loss,loss,kmeans_loss,prior_random_loss,prior_kmeans_loss
0,0.9919999558239977,0.9919995611635631,0.9919999558239977,0.9919995611635631,0.001737130633455728,0.002450163466691198,0.0,0.0,-11840.525518644583,-11835.541404884838,-11835.505138624749,-12405.746155326551,-12407.420584948517
1,0.9919999904673683,0.9919993417272899,-0.001389565166211296,0.0,0.0,0.0,0.9919999904673683,0.9919993417272899,-11766.093919067247,-11757.124877172211,-12399.02005202586,-12400.505748529602,-11760.13081995717
2,-0.0011954054510527122,0.0,-0.0011954054510527122,0.0,0.0,0.0,0.9840320640625895,0.9841614067256721,-11727.799161382902,-12360.188894214061,-12360.18594728326,-12361.716691485142,-11724.471616064353
3,0.0396952831661607,0.9919993417272899,0.9919999997943784,0.9919993417272899,0.00036718158158499854,0.00018122044771506405,0.34916225773612874,0.98399868345458,-11641.734420924255,-11635.825443354926,-11635.801134985823,-12280.223527193808,-11770.894938022711
4,0.9919997017634454,0.9919992163297293,0.9919997017634454,0.9919992163297293,0.036499883278512765,0.9761597819229817,0.9840315401535042,0.9839988715337246,-11861.844083257902,-11853.085615180249,-11853.060179688033,-11856.482526460082,-11855.934252885578
5,0.033408942442542,0.9759983699901555,0.01212792616473426,0.009613849281874764,0.0,0.0,-0.0006480087953594284,-0.0008743023574608124,-11716.346930850073,-11703.101103686891,-12327.69498048255,-12329.613582341302,-12328.018681756768
6,0.036489561415247215,0.9919992163297293,0.9919999982810025,0.9919992163297293,0.0,0.0,0.0,0.0,-11808.170419323556,-11800.867766967967,-11800.86153335501,-12491.275918018702,-12491.284363864808
7,0.9919995362962712,0.99199877740731,0.9919995362962712,0.99199877740731,0.002644404575300845,0.0026351469470762123,0.002644404575300845,0.0026351469470762123,-11769.870450445402,-11766.242222527122,-11766.23606554534,-12410.936441660519,-12410.952580848783
8,0.039695267369402355,0.9761595611635631,0.9919999997943784,0.9919995611635631,0.0,0.0,0.0,0.0,-11825.926926879747,-11848.157667013838,-11819.784010591306,-12396.353821812296,-12396.353820060931
9,0.991999993576374,0.9919995611635631,0.991999993576374,0.9919995611635631,0.00043881608728782266,-0.0007272727272727272,0.991999993576374,0.9919995611635631,-11909.350992709298,-11896.388688051355,-11896.353941797886,-12465.316688781899,-11899.417821586305
10,0.03808554735101,1.0,1.0,1.0,0.0008888314290793323,0.0008888888888888889,0.03970884251692684,0.992,-11768.455041953928,-11760.046522459947,-11760.518360651951,-12438.59234241001,-11863.779788972284
11,0.9840320640625895,0.9839985893404464,0.0072829249075432685,0.005829893121865987,0.00036820102570468943,-0.0004529465619428516,0.9760961941296443,0.9761581403596601,-11770.739016403108,-11759.218945960403,-12412.186078702553,-12413.600627909114,-11762.624781964001
12,0.9919999691484065,0.9919993417272899,0.9919999691484065,0.9919993417272899,0.0,0.0,0.0,0.0,-11804.329024343764,-11799.867726847902,-11799.856967997028,-12383.884418045362,-12383.884418092237
13,1.0,1.0,1.0,1.0,0.0,0.0,0.03493217579620865,0.9841599999999999,-11767.527964341547,-11758.872114545959,-11758.865544372546,-12392.780670571929,-11888.35352701685
14,0.9760960701200192,0.9761538616170993,0.9760960701200192,0.9761538616170993,0.0,0.0,0.9760960701200192,0.9761532660136922,-11814.883309948556,-11807.645963421095,-11807.625925453622,-12408.802796358219,-11811.05540853492
15,0.9919999982810025,0.992,0.9919999982810025,0.992,0.0,0.0,0.9681923862084126,0.9683219265294595,-11787.799645373436,-11777.18064921994,-11777.16537219474,-12337.988036999595,-11780.341065151182
16,0.05670273994116465,0.1944363216215984,0.9681922769435793,0.9684827749014147,0.0,0.0,0.9681922769435793,0.9684827749014147,-11764.756799766428,-12256.748971041709,-11755.255330810229,-12308.63741591508,-11758.930661202368
17,0.9919976673647565,0.992,0.9919976673647565,0.992,0.0015259392792092465,0.001452576389187331,0.0015259392792092465,0.001452576389187331,-11622.511075445402,-11612.214716882003,-11612.207493325455,-12208.737074581455,-12209.048778426406
18,0.9919999860917265,0.9919998119331364,0.9919999860917265,0.9919998119331364,0.0002729011995850855,0.005138947440299827,-0.0004663234975745047,-0.00032810979001696465,-11713.84786636491,-11708.309463392297,-11708.301739915716,-12289.020218231628,-12288.034212444827
19,1.0,1.0,1.0,1.0,0.0,-0.0005926784880256398,0.0,-0.0005926784880256398,-11771.77950698991,-11769.298418784712,-11769.308264197007,-12370.54291140358,-12370.543727770524
