iteration,global_ari,average_ari,kmeans_global_ari,kmeans_average_ari,prior_random_global_ari,prior_random_average_ari,prior_kmeans_global_ari,prior_kmeans_average_ari,true_loss,loss,kmeans_loss,prior_random_loss,prior_kmeans_loss
0,0.0014541668334156444,-0.0016980892379500072,0.0014449750337420166,-0.003488515516065681,0.0008445054035025597,-0.0006467401572035519,0.0008445054035025597,-0.0006467401572035519,-21797.60878297919,-21846.670744076808,-21842.578663965298,-21852.003616760314,-21852.00516062669
1,0.015976634605635347,0.01450123997903612,0.011937420237221266,0.02525568368302512,0.00021067172864305556,0.0002898449435302724,0.0003937487234922769,8.08721249959564e-05,-21905.009520526488,-21954.16695839783,-21943.97126680579,-21950.886561857176,-21954.93588183709
2,0.6525168662276486,0.7842986281177663,-0.00016928705312733137,-0.005542098780532828,0.0,0.0,-0.00011794183656432998,-0.0037441327366008075,-21879.279124614324,-21817.34744725263,-22048.79096605995,-22060.206634275233,-22053.957272611762
3,0.003677103344469091,0.0033331175431085156,-0.0002875132810886625,0.0010444501099632346,0.046761004928317015,0.04187043996754273,0.001744805047100055,0.0012065132182949964,-21794.904836668382,-21855.24154350302,-21857.764644819414,-21859.56776448362,-21859.209734302676
4,0.5955813316653777,0.6798074583421513,-0.000294835520027251,-0.00020654025230507843,0.7427866153498563,0.7443495014629624,0.7393391691358229,0.7411575822710432,-22015.8475386177,-21931.856445720026,-22071.186610385066,-21911.021103907195,-21911.025155337455
5,-6.842177226993351e-06,-0.0005823928580472018,0.0005729434152249387,2.2335945638751222e-05,0.0,0.0,-6.842177226993351e-06,-0.0005823928580472018,-21929.412247617704,-21995.674400038108,-21991.138719915085,-21998.968493733973,-21996.20218736385
6,0.8206562282849629,0.8203936012011013,-0.0008740359094529674,-0.00012716883770558777,-0.0006123238993992359,-0.0009195306544572283,0.00028833587287055385,-0.0004339287508977665,-22004.12444439811,-21908.567815460257,-22109.13443942725,-22117.0194242138,-22114.495742824198
7,0.00010290875061004889,8.926653912704396e-05,0.0002705917958920757,-0.0020769431162642924,0.0006234656343493825,0.0031577932651914095,-0.0001531673351841126,-0.003541869085539899,-21820.33613037108,-21933.42279406698,-21926.73486484354,-21934.58867111809,-21932.867595178595
8,0.7954595853512941,0.7950479274898576,-0.0003089706111761516,-0.000523645859329314,-0.0001551225712534869,-0.0012159071394611141,-0.0007260508853059842,-0.0007890020537303118,-21883.769286151488,-21768.187591476002,-21953.379373218446,-21956.67848974876,-21956.347292554197
9,0.6525164947901148,0.7438805826258743,-0.0004428624516204907,-0.0023304678045087115,0.006729668758383516,0.009883814526599739,0.006729668758383516,0.009883814526599739,-22133.273977293382,-22020.55743173571,-22238.116605012438,-22236.08122585504,-22236.08122585504
