iteration,global_ari,average_ari,kmeans_global_ari,kmeans_average_ari,prior_random_global_ari,prior_random_average_ari,prior_kmeans_global_ari,prior_kmeans_average_ari,true_loss,loss,kmeans_loss,prior_random_loss,prior_kmeans_loss
0,-0.0005007066375472566,-0.0023216213643491848,-0.0005007066375472566,-0.0023216213643491848,0.04000574502359182,0.03421493747852546,-0.0005007066375472566,-0.003224457546084652,-20220.632567401488,-19855.815109932253,-19855.815119248153,-19857.127328702227,-19856.545403291548
1,0.007635439830334709,0.01801134022367935,0.007635439830334709,0.01801134022367935,0.001464211933479851,0.002719996788918146,0.000591179717945372,0.0018032427015590977,-20225.971680887975,-19904.173583617405,-19904.17360012603,-19908.838602232274,-19907.46898309607
2,0.023216099810789596,0.018035260426542656,-0.0002497594590958318,-0.009866831088081696,0.00440908616046224,-0.001061017074070407,4.098221457446872e-05,-0.0009660672685639693,-19953.204120972434,-19590.89371045276,-19585.774621915985,-19592.89681328901,-19591.855043330765
3,-7.439303850594784e-05,-0.0005136717952633083,-0.0002674795868208015,-0.0009278824762538908,0.0,0.0,-0.00021759593160706282,-0.000702208313405102,-19994.523283448783,-19692.798751734375,-19686.351604047388,-19705.516681175624,-19696.48298154289
4,0.017803746334289734,0.017925330573634095,0.019949930999823378,0.018466198269603277,0.0786373115373987,0.0822787196430063,0.07750875378161298,0.08157844589906611,-20073.91467513122,-19750.024551977913,-19749.74210490498,-19756.868533932142,-19756.868278221144
5,0.004705125944224291,0.0014403521925303094,0.008444860068779777,0.004579060758854564,0.003140459495685951,-8.890432708762927e-05,0.002032815085029167,-0.00014953069769657774,-19817.234129901488,-19468.666534224765,-19473.011480541252,-19469.71420294877,-19469.863214734396
6,0.0002795732870261605,-0.0004744768835334225,0.0002795732870261605,-0.0004744768835334225,0.0005718881917464005,-0.00225118933922573,0.0005718881917464005,-0.00225118933922573,-20263.167760070406,-19891.16458272318,-19891.15547004982,-19899.70735581605,-19899.707355816045
7,0.03277890258591968,0.031740091957554964,0.0005195802453775113,-0.003364510029282883,0.0,0.0,0.0,0.0,-20199.05800172919,-19870.780044152874,-19869.369108064897,-19880.20282884904,-19880.20282884904
8,0.0002559862283822507,0.004626233272024427,-0.00016282768113309949,-0.0013758950456235727,0.020208578313013693,0.014633990775725117,0.07434038594348592,0.07460614440002977,-20238.274415262975,-19918.0079053982,-19917.01020455045,-19920.354617177392,-19920.212951438018
9,-0.0007260508853059842,0.0012184899471542247,0.00011201202621249513,-0.001151094536425861,0.0,0.0,-0.0007260508853059842,0.0012184899471542247,-19834.31081258392,-19529.37885867494,-19527.502133144877,-19538.595685742497,-19529.964272690017
10,0.006468441547653852,0.01371055980669148,-0.0001577039382392252,-0.0020142685028053326,0.011492127954703845,0.01888084293707059,0.0048569749929088645,0.0012616480606701347,-20072.660294492704,-19782.248022118838,-19784.76871970184,-19783.71198536482,-19786.373453053675
11,0.02080786452070036,0.029781177279205928,-0.002649458508077238,-0.0002119048784140273,-0.0007412339236448199,-0.00021761523888922567,-0.0007596078570386015,-0.003365372044297163,-20207.74548351973,-19903.814556811838,-19899.93223090827,-19905.18603081906,-19905.036723868794
12,0.10544538215030054,0.1065293508697109,0.10544538215030054,0.1065293508697109,0.046980548264632,0.05157177234137085,0.04611936070820974,0.05057589743322867,-20167.85067818527,-19835.125141548106,-19835.12567561598,-19842.808895073256,-19842.84631838296
13,0.007833010043982526,0.013863210351138125,-0.00010574241002274253,-0.0003938637718726971,0.03111736950593556,0.04226612822927392,0.0,0.0,-20029.179150107568,-19710.628407333228,-19709.70497187874,-19712.49500310057,-19716.85633173325
14,0.0041892387234486435,0.0037123555555746853,0.00220871289546808,0.0035267707355935533,0.0010733613446219615,0.002734352800173993,0.0009105150612538635,0.0025661815551335457,-20152.50501147919,-19845.093024198388,-19848.002103869978,-19847.09084014391,-19847.09238821199
15,0.008254468292690206,0.05161170741329661,3.886736883057739e-05,-0.001596098632275227,0.0012101150115891963,-0.001004163316700802,8.016064000254978e-06,0.00025538476364862913,-20255.930957556895,-19899.48512809919,-19907.078480953358,-19912.837970926827,-19913.18302374165
16,0.006245595464592153,0.0010144914272685146,0.0022548851652408612,0.0007118330215155642,0.01788704474532374,0.013929732853571696,7.331995392222621e-05,-0.00042849491162292447,-19966.6314355873,-19605.30290761349,-19604.322541292535,-19605.991401338797,-19606.67131028546
17,0.07324393100941148,0.08084816807206026,-0.0006110556939182215,0.002695012773276305,0.07215011673975384,0.07642567826654438,-0.0003808578022021616,-0.001243925205927966,-19970.938495972434,-19657.87329099519,-19658.392702475365,-19659.08811749005,-19668.857525062715
18,0.006705343533811509,0.007130405311884519,-0.0014247324623604851,0.0008610360387715287,0.0011420085094458919,-0.0011481800331343294,0.0008445054035025597,-0.0008192854017610461,-20158.68075631027,-19812.034216482512,-19815.31645422204,-19816.64226991971,-19816.142614556746
19,0.0036673506227129313,0.0027069327513737766,-0.0003219467998584599,0.001666470075246056,0.0019299953911565417,-0.00032915157508755876,0.0015905379494510527,-0.0015027684727792062,-19839.311524637975,-19527.015868504972,-19528.71516273657,-19528.616226408863,-19528.624054163607
20,0.004376794830777064,-0.0026218362503587435,0.004376794830777064,-0.0026218362503587435,0.0019457013656204042,-0.002221939421287623,0.0019457013656204042,-0.002221939421287623,-20380.72292195892,-20069.938711773128,-20069.938702676307,-20076.099387985276,-20076.077644838795
21,0.02266305390157355,0.026656870488562183,0.0021402840096352224,0.0011119014416688864,0.0009917138460559252,0.0006550622093098167,0.0002436508650871306,0.000584235606267567,-19834.186561056893,-19497.476827954226,-19498.704299634606,-19498.628650812934,-19498.314872184656
22,0.016200647522526805,0.016298243959638657,-0.002441294676920238,-0.0001313138792738401,0.018799154830761777,0.01731851689595347,-0.0011370385611344483,-0.0008500701279097692,-20448.717774637975,-20089.540761345077,-20087.48445655521,-20090.87154376669,-20098.3882590801
23,0.0007555632571453284,0.0012984373161048092,0.0007555632571453284,0.0012984373161048092,0.0007555632571453284,0.0012984373161048092,0.0005622433615365773,0.0010020980720919892,-20025.178730347434,-19691.978285695466,-19691.979880232077,-19692.490979049435,-19691.795102302
24,0.0024508680889215166,-0.0006327918702679753,0.0024508680889215166,-0.0006327918702679753,0.0,0.0,-3.180450088784372e-06,0.0029734673492758995,-20021.65058349608,-19723.981271534478,-19723.981279160133,-19731.356798743745,-19725.016049438484
25,-0.0010861840657162827,-0.0014483743467125975,1.8683420644385196e-05,0.0007372761470947044,0.0004721551281975652,5.078116785800814e-05,4.727882789861545e-06,-0.0008433782348080428,-20123.05968076973,-19791.476724057367,-19790.04004796736,-19795.049639084835,-19794.012508098276
26,-1.3657023967220903e-05,0.0005057740924407267,0.0005085269435316991,-0.004769839018241592,0.0016926744311761908,-0.002058996120658077,0.000494802718308991,-0.0026215546287708647,-19999.732943458923,-19641.5146255218,-19638.283354395444,-19643.497280168904,-19643.651864087104
