iteration,global_ari,average_ari,kmeans_global_ari,kmeans_average_ari,prior_random_global_ari,prior_random_average_ari,prior_kmeans_global_ari,prior_kmeans_average_ari,true_loss,loss,kmeans_loss,prior_random_loss,prior_kmeans_loss
0,0.9253693679982011,0.9255235074657999,0.05957557204757404,0.7987690344336414,0.9330890878597532,0.9332066456763768,0.9330890878597532,0.9332066456763768,-22360.486174073783,-22305.219143943574,-22422.482894396988,-22310.023241652598,-22310.0232416526
1,0.8834835264549027,0.8849211391123342,0.8834835264549027,0.8849211391123342,0.8759720177136449,0.877320893936685,0.8759720177136449,0.877320893936685,-22123.266255840677,-22058.697739905958,-22058.695675502066,-22062.021645750625,-22062.02163689133
2,0.9024024256755866,0.9036195875135752,0.9024024256755866,0.9036195875135752,0.89481086165569,0.8957808164258523,0.89481086165569,0.8957808164258523,-22469.652500202163,-22412.75024113113,-22413.00760456415,-22416.79416026678,-22416.79416026678
3,0.936960825897076,0.9372018467949543,0.9176815868588831,0.9176864728013674,0.9447285695604603,0.9451225769147277,0.630066776277836,0.9198848872772467,-22628.0819136177,-22588.387514161062,-22620.16070453021,-22592.62690211379,-22657.869308357946
4,0.9215214510324425,0.9218518271903131,0.9215214510324425,0.9218518271903131,0.9292251616555844,0.9292903063823065,0.6268905665327545,0.89454038495861,-22327.646713665,-22280.881972303527,-22281.227684969108,-22283.72947648913,-22294.0117835532
5,0.7120489195175591,0.857518836215092,0.481118565824311,0.7815464118112232,0.9369609043395294,0.937444420630466,0.9369609043395294,0.937444420630466,-22273.308348651488,-22257.976819975425,-22280.293305045412,-22230.25934539174,-22230.259345391292
6,0.8986025203061334,0.8992232442476389,0.7497077371338599,0.7994650385922318,0.8948107296106779,0.8952230007775384,0.8948107296106779,0.8952230007775384,-22361.469435469055,-22303.09111451198,-22349.720667986923,-22307.557558790446,-22307.55755872103
7,0.9100259846993254,0.9107430792386484,0.9100259846993254,0.9107430792386484,0.9100260175875928,0.910016067269327,0.0,0.0,-22366.22450995216,-22309.994869876176,-22309.994570288363,-22313.806995418618,-22844.45564476753
8,0.8986026041875703,0.8994525069351462,0.8986026041875703,0.8994525069351462,0.910026026242396,0.9104902195410837,0.910026026242396,0.9104902195410837,-22388.411937114324,-22329.239902516045,-22329.241587873727,-22333.137651462264,-22333.137648781594
9,0.9447172805987948,0.9448643029381794,0.9486136132550654,0.9488643029381792,0.9408272881452028,0.9410262473362556,0.6654569465977103,0.8941806707549658,-22990.386199567027,-22931.368973686323,-22932.729128543666,-22935.114879248504,-22974.539687866567
10,0.9292252096927982,0.929827226663504,0.9292252096927982,0.929827226663504,0.9330890760555515,0.9334237500434612,0.9330890760555515,0.9334237500434612,-22520.286937114324,-22469.300054135536,-22469.298657887295,-22472.632607045376,-22472.63259343395
11,0.9176816072566911,0.9176090159927248,0.6687927236893512,0.8673806081613978,0.5924925019394705,0.9029053585256326,0.5924925019394705,0.9029053585256326,-22214.418599590677,-22157.170326606134,-22186.47760608211,-22187.45034851143,-22187.450301673878
12,0.9330890233806987,0.9331230874248624,-0.0009853086539623145,0.8184951672340729,0.936960898299904,0.9370424544765404,0.6300662875812615,0.8848330042230433,-22603.51386474608,-22545.204292776656,-22660.18756394793,-22547.9419169329,-22579.9743270903
13,0.9292251636979842,0.9294527757164289,0.00037286982701240757,0.016602824812914505,0.9292251616555844,0.9295335662789276,0.9292251616555844,0.9295335662789276,-22359.211568340677,-22303.778496861192,-22824.00006087197,-22307.23187453437,-22307.2318745337
14,0.9215213898851872,0.9219977814978716,0.9215213898851872,0.9219977814978716,0.9176815616466718,0.9184812768981171,0.9176815616466718,0.9184812768981171,-22634.63811627311,-22583.972124282092,-22583.968788820705,-22587.254082019812,-22587.254082062358
15,0.9062102468614798,0.9061791217470623,0.9062102468614798,0.9061791217470623,0.9024023932489686,0.9024217012421178,0.9024023932489686,0.9024217012421178,-22605.327934529865,-22549.34041596426,-22549.343171264773,-22552.24505408172,-22552.245031826977
16,0.9215214490961142,0.9220766863284213,0.38627036006411525,0.8377961536793201,0.921521452629064,0.9219958090172694,0.921521452629064,0.9219958090172694,-22616.931797077163,-22563.763919395813,-22641.4391642753,-22566.306070595732,-22566.306070595732
17,0.9292252251843773,0.929772198473237,0.9253693685725124,0.9255300530903444,0.9292252242040271,0.929284379805074,0.6396396128097885,0.8963525929019684,-22347.146312114324,-22298.330578825073,-22299.22355224079,-22301.41818702537,-22355.90033060455
18,0.9253693623699498,0.9262578595236203,0.9253693623699498,0.9262578595236203,0.9253693584502743,0.9260147948075103,0.9253693584502743,0.9260147948075103,-22481.578281452163,-22434.810689605165,-22434.81597309093,-22437.45496039541,-22437.454960043266
19,0.917680554792624,0.9178546300706394,0.018189208895146924,0.08951186197391922,0.9215205043074906,0.9216928979961686,0.9215205043074906,0.9216928979961686,-22272.51198445892,-22219.34227423464,-22628.755566133725,-22223.15955125827,-22223.15955405633
20,0.9330890410033553,0.9329935804078016,0.9330890410033553,0.9329935804078016,0.9292251758400492,0.9293169043165446,0.9292251758400492,0.9293169043165446,-22312.80363930014,-22258.185028400654,-22258.131318348816,-22262.098856091754,-22262.112521377418
21,0.6460618973639757,0.891094231806445,0.636440301428174,0.8800634108591249,0.6492850955198959,0.8884692748254469,0.0010218696012550125,0.0006389890742131121,-22307.568187114324,-22275.84454056229,-22283.802302893215,-22279.089811115227,-22720.674285246547
22,0.8797236615368215,0.8793089075129487,-3.524000092505002e-05,-0.0012945798962905133,0.8759718974060532,0.875631738094714,0.8759718974060532,0.875631738094714,-22685.482213195406,-22603.61387551494,-23082.096755760795,-22606.34563643437,-22606.345636434373
23,0.8834835002786546,0.8834682574303864,0.6525170214540417,0.7979418264527267,0.8910270325459891,0.8914683573909375,0.8910270325459891,0.8914683573909375,-22451.106428303516,-22375.860947997597,-22435.74460565087,-22378.963915401087,-22378.944178948674
24,0.8797237789687783,0.8804282064216732,0.595579527061703,0.870980599403606,0.8797237789687783,0.8804282064216732,0.8797237789687783,0.8804282064216732,-22554.513426776488,-22492.62203420631,-22545.29340193966,-22495.107633862513,-22495.1079045741
25,0.9408403188950593,0.9411062663572819,0.3690347663623383,0.8816251635339281,0.944728280777037,0.944792082096989,0.6492858849425661,0.9011406653631505,-22689.17489693527,-22645.479928904973,-22754.981222519145,-22648.74615109787,-22719.38407630466
26,0.8948107157079883,0.8949340596227969,0.6720722127115502,0.8209847629563543,0.9024023081297765,0.9023171919119184,0.9024023081297765,0.9023171919119184,-22490.499061056893,-22431.357883848286,-22486.37517086066,-22435.29030767255,-22435.29030767255
27,0.8834834893844901,0.8833545267629818,0.18754365225302466,0.8188240179286785,0.8834834928813826,0.8832740312184596,0.8834834928813826,0.8832740312184596,-22762.214653279865,-22690.30350819682,-22780.34396598845,-22693.321061230905,-22693.321052730524
28,0.8948091214073624,0.8962789844640149,0.027646878992140425,0.08691795222856435,0.8872492038434548,0.8881159560393359,0.8834812407046313,0.8845993388358965,-22017.843614158242,-21942.44484230851,-22378.025380492665,-21947.37674145502,-21947.51684265661
29,0.9024022651007165,0.9023279991034954,0.05475202939151396,0.805134930523316,0.9062101476210528,0.906248465466555,0.9062101476210528,0.906248465466555,-22586.804040850813,-22523.29858398848,-22625.08549718965,-22525.93546770685,-22525.93546770685
30,0.9138498205677957,0.9136955177102338,-0.00034731878607755667,0.0018906529616343436,0.9062101783314764,0.9061809697986927,0.9062101783314764,0.9061809697986927,-22606.409180887975,-22547.79998875233,-23021.140662799076,-22551.506841164803,-22551.506844989417
31,0.9176816468486807,0.9183376275176677,0.9176816468486807,0.9183376275176677,0.9100259721498485,0.9102569980581225,0.9100259721498485,0.9102569980581225,-22524.32287825622,-22470.654412148746,-22470.523201861146,-22473.67993764222,-22473.67993764222
32,0.9330890285941225,0.9332104327499853,0.06358193131895393,0.8259661461234433,0.9292251571350723,0.9291278773873156,0.9292251571350723,0.9291278773873156,-22397.74239858054,-22348.08308217578,-22435.275260179387,-22350.74796346026,-22350.747950501907
33,0.9062091557781322,0.9062904991717555,0.19279129031844747,0.8100750808498699,0.9100250892983496,0.9102934058644809,0.18580829433786897,0.8367108728077988,-22891.58034383392,-22832.764430044917,-22921.290697483993,-22835.01947599027,-22945.392637150784
34,0.9062098652117212,0.9074561742136099,-0.00026907030472796795,-0.0009735115354756248,0.8986023853542653,0.900421034663092,0.8986023853542653,0.900421034663092,-22348.664602293382,-22282.721729631216,-22713.345889876848,-22285.489857481003,-22285.48985754545
35,0.9292252242040271,0.9295246909971855,0.9292252242040271,0.9295246909971855,0.9369609600513805,0.9372016947185026,0.9369609600513805,0.9372016947185026,-22424.094417259596,-22384.86207673066,-22384.87122150084,-22388.229978503794,-22388.22996996075
36,0.9176816894021087,0.9189846031603327,0.3937776232458959,0.8585639617081015,0.9176816894021087,0.9189846031603327,0.9176816894021087,0.9189846031603327,-22314.98692254676,-22255.21204871781,-22347.026273411477,-22259.19746650962,-22259.19746653254
37,0.929225154874816,0.9293695545672815,0.929225154874816,0.9293705477469445,0.9253692960799977,0.925450589271767,0.6111350513087165,0.9037192695297758,-22472.129902222434,-22422.883675591565,-22427.152382392273,-22425.574093202802,-22473.204141527676
38,0.9062102016033602,0.9066593466009021,-0.000997191980623387,0.8201645105386646,0.9100260197166746,0.9104977624943427,0.6205645152912284,0.860242442118284,-22379.028613806895,-22321.99454444495,-22443.813606889693,-22324.615850629252,-22373.495334708667
39,0.9330881414893939,0.9329563006870856,0.9292242938394243,0.9290371247343238,0.9369602522443183,0.9366309387635132,0.9369602522443183,0.9366309387635132,-22762.206877198783,-22715.174115835543,-22727.808406694134,-22717.814007832483,-22717.814007832585
40,0.853629534054211,0.855026986483856,0.6142700351220984,0.8269643546498759,0.8610449693711579,0.8627061653195687,0.8610449693711579,0.8627061653195687,-22573.96936263122,-22495.510291348117,-22538.730078749955,-22499.053350212893,-22499.05261534482
41,0.7601447746272462,0.8283778914255663,0.5412327594601617,0.790211890236882,0.8986016129081932,0.8992214647147696,0.6048876812241499,0.876565338016964,-22591.994789675136,-22548.136851824016,-22594.298345134048,-22524.574272531165,-22574.92029793536
42,0.9408404159108967,0.9406366151291708,0.3962978066778222,0.832884391160426,0.9215208976538594,0.92144420361325,0.9215208976538594,0.92144420361325,-22663.499480817027,-22615.675590213243,-22700.855066058095,-22618.932984349798,-22618.932985262487
43,0.9253688164111821,0.9255295377749724,0.9215208854846366,0.9219322623675655,0.9253689150935516,0.9258530063984859,0.9253689150935516,0.9258530063984859,-22685.795151165003,-22637.3868462825,-22645.41142363332,-22640.429977077616,-22640.429977077652
44,0.8759718756506838,0.8759374932942873,0.8759718756506838,0.8759374932942873,0.872228122581732,0.8721790506914818,0.872228122581732,0.8721790506914818,-22620.82050537108,-22544.05904364248,-22544.07090596937,-22547.794555393328,-22547.794555393324
45,0.9369609320959187,0.9368051088363142,0.9369609320959187,0.9368051088363142,0.9330890502931134,0.9328044952835152,0.9330890502931134,0.9328044952835152,-22532.180318340677,-22476.02161483277,-22476.02766654003,-22479.280176682696,-22479.28017671737
46,0.9176816708414078,0.9175273386546514,0.9062102019762636,0.9064142878350161,0.9176816630285962,0.9176052686053093,0.0004768522943805712,-0.0006765270567704702,-22234.73349068527,-22173.28831889203,-22189.877188532813,-22177.161621971965,-22656.154188771066
47,0.9176816181365737,0.9182573792034852,0.8986025144539349,0.8986601142110541,0.9138497799283987,0.9143378666887163,0.9138497799283987,0.9143378666887163,-22591.93219862784,-22534.47312673837,-22564.875581887158,-22537.164234583823,-22537.16419813272
