iteration,global_ari,average_ari,prior_random_global_ari,prior_random_average_ari,prior_kmeans_global_ari,prior_kmeans_average_ari,true_loss,loss,prior_random_loss,prior_kmeans_loss
39,0.8909177419152994,0.8918701058599184,0.0017186151387410546,0.000702722714845985,0.0017186151387410546,0.000702722714845985,-10951.529943808191,-10916.21530327068,-11044.08694457676,-11044.086927827857
40,0.9524809570383753,0.9524826541550242,-0.0018005225193146205,-0.0033190016596469237,-0.0015430320827929088,-0.0036574681443960525,-10910.884620710178,-10886.579188300015,-11056.474395617492,-11056.527532336675
41,0.009098185036680157,0.010280683354843997,0.0,0.0,0.0,0.0,-10930.45452273354,-10956.934697256216,-10960.754653850261,
42,0.8758477998975953,0.8757109903304569,0.06574887219422018,0.08387860123122838,0.02126182882120297,0.02608008329597969,-10754.711666528518,-10707.56530337719,-10856.483804647893,-10856.760718396936
43,0.0019687085915636696,0.003279549019229186,0.0,0.0,0.0,0.0,-10804.076859855853,-10855.65971190766,-10857.587439908702,-10857.595874556217
44,0.8460923862749365,0.8459739230964336,-0.0013893330848130693,-0.0034355623589114362,0.0,0.0,-10996.129491611695,-10948.055527774513,-11109.091343525972,-11111.180850695902
45,0.8534831203329675,0.8533170799111117,-0.0005833242188924132,-0.0002863184779863351,0.0006202931362345748,-0.003897265658253494,-10864.902198835178,-10820.365412283685,-10968.04281975354,-10965.183540580992
46,0.8460783564499839,0.8479021801943892,0.781005343227993,0.7870566443729972,0.781005343227993,0.7870566443729972,-10883.389503522678,-10847.115123727555,-10855.121596249657,-10855.121539838536
47,0.0039879578085119695,0.0037753464757649493,0.0,0.0,0.0,0.0,-10795.017227971859,-10849.976555191186,-10852.168365349979,-10851.132012888034
48,0.0024498198154560965,0.002419162839310639,0.001282054315824402,-0.001405140428294652,0.001282054315824402,-0.001405140428294652,-10764.138362769521,-10842.807557583541,-10846.151512215123,-10846.022019358108
49,0.004106731202360028,0.006722753157481401,-0.00030769329388876244,-0.0003077958928485548,0.0,0.0,-10924.156228228168,-11003.32153047602,-11007.876009625797,
50,0.003055428858765862,0.002895171802735395,0.0,0.0,0.0,0.0,-10887.621215644991,-10975.460439053812,-10981.274233728445,-10981.271441170107
51,0.8534787819146546,0.8575870539826251,0.8241109276953201,0.8272092725872401,0.8241109276953201,0.8272092725872401,-11070.404295627,-11026.41149285462,-11034.841507691239,-11034.841506062163
52,0.9368973593626055,0.9368050454566369,0.9137628036675478,0.9137746030596509,0.9137628036675478,0.9137746030596509,-10945.304419442185,-10912.052618106276,-10918.26295847329,-10918.262957925916
53,0.8314057091048134,0.8314288192788146,0.0,0.0,-0.0006470288592156272,-0.0005926784880256398,-10844.527908587863,-10799.37335879528,-10949.80491694872,-10947.293651385167
54,0.03821864060640514,0.03286992767448472,0.0,0.0,0.0,0.0,-10960.66155398354,-11041.711500037954,-11044.77476532943,-11044.774765382765
55,0.7459879498367136,0.7456090993262496,0.0,0.0,0.7185405323597694,0.7189409169948304,-10782.188003266367,-10725.345030777822,-10878.749327376536,-10730.782790914085
56,0.0029197913540990267,0.004252079121500228,0.0,0.0,0.0,0.0,-10860.107925141367,-10904.019017127082,-10906.907215068379,-10906.49855338292
57,-0.0007649354573365084,-0.0016108141188442675,0.0,0.0,-0.002088093496807378,-0.0028194308757197198,-10977.270137135527,-11006.761460942671,,-11008.433864726458
58,0.5586163774005029,0.6993552734715178,0.20270482110780055,0.20854255539882724,0.8314064105859237,0.8323931654605357,-10771.50835681403,-10755.621043046905,-10895.569347086743,-10729.79598143071
59,0.40342588650190636,0.526837236120362,-9.486306880875413e-05,-0.00015692302765368048,6.764727547676425e-05,-0.0003091481305245508,-10886.924557153518,-10907.200697480166,-10949.902931643352,-10947.54662041991
60,0.40330786198474,0.6716142432889897,0.00047371165206273484,-0.0014838207302301436,0.00047371165206273484,-0.0014838207302301436,-10936.495456263212,-10900.06126413746,-10976.20036983493,-10976.20070428536
61,0.024074247237901435,0.16132819728508538,-3.349793675161262e-05,-0.0009953024154047486,0.0,0.0,-10912.123550141367,-10990.913174682019,-11008.548478387673,-11012.10755702515
62,0.005118247301683621,0.0028059115626818945,0.0,0.0,-0.00033818508738687683,0.0005573928168280634,-10711.732030674195,-10770.242005704791,-10775.316986032749,-10771.631088423177
63,0.921442740070811,0.9220972809867323,0.14553844860588638,0.14764246301398773,-0.004154288102815317,-0.0047532713584949775,-10948.145547612165,-10924.67277605011,-11066.106637155586,-11068.952277781016
64,0.8241116322231334,0.8269814440707351,-0.0015935852850807038,-0.0024242424242424247,-0.0015935852850807038,-0.0024242424242424247,-10852.450153016836,-10792.845815306824,-10943.396556434545,-10943.396548277511
65,0.8609059689273503,0.8610076688880242,0.0,0.0,-0.002724569842196827,-0.0058989321223252705,-10858.519427382842,-10817.486846842843,,-10983.209416029804
66,0.7739479190321857,0.7805240104689769,0.7669104726617735,0.7747875278667007,0.0017524225272828697,0.0031262499547342155,-10919.471391105853,-10858.282807478941,-10866.386383957952,-10988.601953589263
67,0.0003286809149885008,0.00024275203074385597,0.0,0.0,0.0,0.0,-10952.827672227699,-11034.985261751524,-11038.257073497065,-11036.371698513238
68,0.030459401734733747,0.814056803140193,-0.0004637018937354371,-0.0013477385094305071,-0.0004247301355799493,-0.0007549282070894675,-10854.13551517735,-10807.545432482846,-10964.215707120316,-10964.290032325782
69,0.0003286809149885008,0.0022515483390634417,0.0,0.0,0.0,0.0,-10932.033644819872,-11015.488187360515,-11017.042071695101,
70,0.021136449959075532,0.7588224954628693,-0.0014749723414424361,-0.0026595081232158,-0.0014749723414424361,-0.0026595081232158,-10776.473241611695,-10714.115856329126,-10803.535707011217,-10803.535790679874
71,-0.00047112684663770486,-0.0003419065946709819,0.0,0.0,0.0,0.0,-10812.747594102699,-10864.027857540039,-10865.742537096296,-10865.958407165861
72,0.048568711606958435,0.0485086941042844,-0.00011009054315921731,-0.0014711206644505298,-0.0013762883598960668,0.0,-10759.68239017735,-10836.251224952632,-10840.949116996295,
73,0.050084811926425554,0.7713745566526238,0.0011785281665172209,0.0010824041161480904,-0.002320481514405796,-0.0028996803862380845,-11001.521503650833,-11013.593062157712,-11145.084693739436,-11146.193916489316
74,-6.311130111929805e-05,-0.0007464582642795013,-6.311130111929805e-05,-0.0007464582642795013,0.00016129143044950168,0.00024935602715721534,-10939.366919442185,-11077.245890655013,-11077.547279399998,-11076.260498482232
75,0.8984750669418182,0.8995398686193677,-0.0035372978192527884,-0.004270288849215397,0.0,0.0,-11021.476540728168,-10992.609954760985,-11165.697933423531,
76,0.7599048181322589,0.7632254236474327,-0.0004811949056573946,-0.0011027420863486436,-0.0004811949056573946,-0.0011027420863486436,-10943.384661757842,-10901.71796198943,-11031.980570900287,-11031.940155306558
77,0.006741898025290417,0.004929389257803734,0.0,0.0,0.0,0.0,-10737.192012135527,-10796.759903356806,-10799.942398845995,
78,0.7529298371121136,0.7521542370212415,-2.2751963154028812e-05,-0.00015692302765368048,-2.2751963154028812e-05,-0.00015692302765368048,-10888.830725058191,-10811.964804880312,-10926.604190554031,-10926.549689213305
79,-0.0006199009473308488,-0.0011027420863486436,0.0,0.0,-0.001196212657289056,-0.0008295779051898263,-10834.142248495691,-10891.00018939167,-10890.884155886724,
80,-0.002496654790578339,-0.003981620217944111,-0.0036872653820801855,-0.005783784448627185,0.0,0.0,-10903.674310867535,-10979.968242108405,-10979.833875291532,
81,0.004830248298642273,0.0040887660399041605,0.002883569983595107,0.002657997969372745,0.002883569983595107,0.002657997969372745,-11129.819232070342,-11203.309440135907,-11209.240544291873,-11209.240572702687
82,0.8241072017054029,0.8236763771619267,-0.0034050096062530834,-0.00739081148809482,0.0,0.0,-11062.636717502,-11005.197655624179,-11157.77951657345,
83,0.00037775711031540226,0.002252060877251668,0.0,0.0,0.005166091070880822,0.003340156790711463,-10948.175615811346,-11093.909763488911,,-11094.301165914165
84,0.8909174880105641,0.8905854775324042,0.00016129143044950168,-0.0026134315297054707,0.00016129143044950168,-0.0026134315297054707,-10837.28081775153,-10804.520982105523,-10926.30768049065,-10926.416231387499
85,0.00038770756378241793,0.0004854192201740228,0.00038770756378241793,0.0004854192201740228,0.0,0.0,-10740.950801198027,-10826.27731188862,-10826.525397697631,-10827.208767976452
86,0.0010932239262742202,0.0002398703502486596,0.0,0.0,3.206515228510384e-05,-0.0011853569760512796,-10969.387509350014,-11024.233973294857,-11026.839799925185,-11025.25842385538
87,8.130097973670904e-05,-0.000609869589596532,-0.0006199009473308488,-0.0004529465619428516,0.0,0.0,-10825.571123623846,-10906.283806962803,-10907.787487191872,-10909.062898751723
88,0.8096212762214636,0.8093764491416418,-0.0034004556214555386,-0.0021899465151473357,0.0,0.0,-10964.783726915199,-10922.304633082318,-11093.95707180866,
89,0.05092218429081003,0.14046043148537105,0.0,0.0,-0.0006241292691481576,-0.0008534464904843993,-10877.619869653518,-10926.766340444705,-10946.51216582968,-10943.554330672088
90,0.0621340189063412,0.14827994260080354,0.016525455904507554,0.017082656111509196,0.022227481083877478,0.02866949353417893,-10900.674454534359,-10964.796587632507,-10987.923104264437,-10987.88563877724
91,0.0019476153008009445,0.0016872455234913735,0.0025146636738207404,0.00024393107984619668,0.0014126242444810855,0.0015255012734994608,-11074.230200692185,-11104.403715482445,-11105.107376172953,-11104.84432106544
92,0.0002584444792701446,0.000873663180720413,-0.0004350883623108132,0.0037544161847678976,-0.0004350883623108132,0.0037544161847678976,-10839.006301069872,-10942.31552919367,-10942.909153177316,-10942.904460833724
93,0.001421469841052383,0.0042405491189270225,0.0002897541819023893,0.0004854192201740228,0.0,0.0,-10766.931290471859,-10821.363260619026,-10822.58543145947,-10827.178915959808
94,0.8758474140671377,0.876031451798907,0.0,0.0,0.0,0.0,-10729.285052382842,-10692.769922179106,-10827.178580444455,-10826.581756225409
95,0.7952540406532567,0.7954641575368055,-0.0003744101759808664,-0.001292929292929293,-0.0003744101759808664,-0.001292929292929293,-10915.54860111485,-10864.401150056441,-11012.233815882417,-11012.35279943631
96,-0.0015333748570132218,0.0006668911011718687,0.05761376741390848,0.06479431107620273,-0.00036641132057026226,0.00033344555058593435,-10806.629614754685,-10903.779686714352,-10904.214044288072,-10904.525518857994
97,0.0031222054450477077,0.005427744378654903,-0.0017072152330473518,-0.0010792188845727946,0.0,0.0,-10776.653052254685,-10807.407798657001,-10812.667721263424,-10813.871469174332
98,0.8985008174050473,0.8985795161287313,-0.0007998881498440399,-0.002004765589818252,0.0,0.0,-10919.977578862165,-10883.282114599839,-11026.036612716527,-11028.89552896413
99,0.8314061903228704,0.8323938356939895,0.0,0.0,0.0,0.0,-11035.535967373846,-10990.087066761847,-11087.41718501205,-11087.330758949434
