iteration,global_ari,average_ari,loss,true_loss
73,0.8387334700840575,0.8428175652377485,10881.732421875,10928.172829790668
74,0.8241119837615949,0.8240699565526679,10937.29296875,10995.971432153518
75,0.015651287651712618,0.029133156618451006,11099.48828125,11000.944191022678
76,0.00016129143044950168,0.0001805543060145954,11028.1669921875,10952.922316694872
77,0.0004376435010132597,0.0006602687541775163,10981.81640625,10955.535864754685
78,0.012518216223309436,0.01781712971207085,10962.4560546875,10914.057451748846
79,0.8534827488659569,0.8538175347050572,10906.3076171875,10946.713455462863
80,0.0062187062454228965,0.005500900640624464,10743.240234375,10641.519530002
81,0.8387331534064708,0.8399133783486853,10874.53125,10914.414996766836
82,0.001158747886821917,0.012194846839298088,10762.53125,10724.381260022208
83,0.003423654763061332,0.0032944410002703275,10844.41796875,10746.331927382842
84,0.000560772937003748,-0.0007208677057358424,10870.140625,10780.489174469172
85,-0.0005536662537069987,-0.002045969942743357,11026.322265625,10899.000954790668
86,0.7739479692318709,0.773418367478146,10939.427734375,10999.188979828867
87,6.693847882683921e-05,-0.0002984548259183534,10912.576171875,10823.670064293823
88,0.044745775546834565,0.8178529777294112,10870.34375,10902.1181628145
89,0.838732277977142,0.8418505259527382,11146.185546875,11191.242752337863
90,0.12505340954839753,0.21799874547628412,10808.337890625,10756.466693007842
91,0.8534546574309102,0.8561952406238985,11009.015625,11050.589575692185
92,0.9061159983727102,0.9067399376890817,10736.2890625,10771.995948835178
93,0.005609148800160623,-0.003993107267780947,10919.5205078125,10851.276283844172
94,0.5645896816386253,0.7082044460410428,10994.447265625,10996.15386462653
95,0.036493404898812525,0.7797743828857894,10870.3046875,10922.777014120691
96,0.868317124326497,0.867461729355,10821.0263671875,10865.232338531672
97,0.006983179780411681,0.00944735916698623,11073.693359375,11038.69225842151
98,-0.0007304767002590059,0.0,10976.8271484375,10884.1533190645
99,0.816849462095497,0.8175248130497994,10851.111328125,10906.246822778518
