iteration,global_ari,average_ari,loss,true_loss
90,0.9760953012611165,0.9764835585716855,-11452.075205148769,-11474.915665471859
91,0.9919999034306759,0.9919996552039955,-11415.058026423143,-11422.332986040668
92,0.9840320660777474,0.9841606232309879,-11385.785969730689,-11393.105488025833
93,0.9919999904673683,0.9919995611635631,-11669.78027899518,-11674.000811123846
94,0.9840320020521122,0.9839998119331363,-11418.41614445075,-11430.153031730853
95,1.0,1.0,-11452.90902065593,-11457.701232198497
96,0.9760959038379515,0.9761607826731258,-11347.723934379672,-11356.908058210178
97,0.9760961758944611,0.9764825449692042,-11604.117075879269,-11615.644283716018
98,0.9919999944811108,0.9919998119331364,-11599.264358661987,-11605.259620710178
99,1.0,1.0,-11644.858477743277,-11648.28492923985
