iteration,global_ari,average_ari,loss,true_loss
0,0.9137444183588902,0.9136079161358606,-11001.8598134741,-11032.6240221895
1,0.9137620885145475,0.9145833519782884,-10867.255648279986,-10895.320003394521
2,4.194535550841894e-05,-0.005292103465843387,-10905.063432265915,-10785.689976915199
3,-0.003939592085003663,-0.004072443522857265,-10995.555505014789,-10943.21656986485
4,-0.0019379225681602195,0.0021541423337755545,-11015.337645705033,-10949.447079662514
5,-0.0004528243715857524,-0.0008569898232458489,-11025.210124843668,-10919.809076492535
6,-0.0001651605939884664,0.001419847625925239,-10864.562005417065,-10880.97307742104
7,-0.0005093525538803316,-0.0005926784880256398,-10886.344609655414,-10777.188434266836
8,0.008332115573762863,0.0017807539372732342,-10870.172641157133,-10793.899248623846
9,0.8609059311743978,0.8619733572632187,-10830.92390905655,-10875.040932281672
10,0.8241117949725959,0.8276247361987583,-10860.866252110603,-10902.742916528518
11,0.0010524474355843583,-0.0001307858112401553,-10839.024418651858,-10753.453751409359
12,0.8096187884879187,0.8116235164712968,-10647.406066338766,-10687.824012263682
13,0.01460816831032459,0.021868824134050356,-10983.844909737436,-10950.074845159359
14,0.0016084095299759163,0.002923235147585964,-11026.303372358832,-10946.041375224544
15,0.9446731470944564,0.9449667485675066,-10771.081583217745,-10793.527137263682
16,0.7952478201447712,0.7992034947607661,-10791.692560472453,-10836.40406986485
17,0.52325404708415,0.6698118108387335,-10875.044467079557,-10866.070208632842
18,0.006974530971122017,0.0051994655659821955,-10928.788713308862,-10895.275102043353
19,0.8534824373504019,0.8546193945068566,-10823.586015591729,-10870.479244653518
20,-0.001451180515704904,-0.0016118884167510607,-10999.339153978815,-10885.618121766836
21,0.9137632467975612,0.9136096949077992,-10763.288011583532,-10798.484455847329
22,0.0074898932526849225,0.007364465032805372,-10837.597771025694,-10761.487931096859
23,-0.00018273134585092686,-0.0011188873870328106,-10830.323132803594,-10752.638485912514
24,0.0012012141646084548,0.0006899818342193905,-10815.96449165798,-10749.023436252
25,0.8683472525728395,0.8685760052774019,-10973.98898727137,-11019.609312180504
26,0.4946387764678061,0.628808854491597,-10808.187028273573,-10801.392494781672
27,-0.003159406385520095,0.0015443228819187929,-10638.678189526567,-10645.842443808191
28,0.3304381816734408,0.7765189299541169,-10781.255440869945,-10789.897841060876
29,0.0003612375232548945,-0.0016372487988051514,-10843.777747342981,-10748.725338403518
30,0.008886975850123834,0.0071244928176981085,-10852.328291626736,-10761.120887263682
31,0.7881196087565815,0.7915079199765296,-10856.45854347716,-10913.50172611485
32,-0.00306642100257056,-0.0035835354287238087,-10781.974477625685,-10691.75465580235
33,0.003841451570715221,-0.004172213163243583,-11081.013965342876,-11065.480520492065
34,0.8833663707331195,0.8843571508825064,-10671.51134518123,-10712.712643091018
35,0.5466841024351917,0.6875944374990066,-10910.080436927108,-10919.182164415199
36,-0.0021293740646396173,-0.0024918136196764367,-10886.81986842162,-10799.410926326182
37,0.0016641857062426643,0.001583169443572027,-10945.751937429446,-10879.600986584708
38,0.5348890540274414,0.6789468585318247,-11005.146369705435,-10991.27300525153
39,0.7739430384007802,0.7766413863395395,-11104.043718500836,-11160.826880379685
40,0.0015976036136852137,0.0016514321874629052,-10998.168667281358,-10927.422521933191
41,0.019251536905495945,0.12729095905917928,-11024.66511153474,-10905.173457448027
42,0.0038892050839122562,0.0014681951055707787,-10981.5209201546,-10929.033726915199
43,0.8460828250156939,0.8456561796075771,-10983.480302565717,-11034.772418641836
44,0.5407782142033362,0.6997471036423624,-10942.40198201063,-10906.52526623401
45,0.8533964840997509,0.852897568978167,-10917.226462836421,-10965.021113698027
46,-0.0008264788662843189,-0.0035977323400627217,-11009.085579395967,-10977.411861841018
47,0.0,0.0,-11278.289531847075,-11145.975379451182
48,0.03447634940525084,0.0779056455064477,-11054.411323540786,-10962.698076748846
49,0.8460920103112441,0.8459754087704374,-10790.004482962382,-10833.547747695342
50,0.004062736860938532,0.004317808605445441,-11006.480123015783,-11018.505550269521
51,0.007848706559942445,0.005719543094795164,-10790.107817320457,-10677.856156730853
52,-0.0005093525538803316,-0.0003077958928485548,-11050.512579036338,-10934.406228228168
53,0.8534821210131345,0.8546201686871949,-10832.477082427275,-10872.846071305974
54,0.868359320800143,0.8686812501319456,-10861.535933509827,-10897.516518219172
55,0.8168490785299649,0.8162416358210033,-10725.581034849667,-10774.414750480853
56,0.8460923166521691,0.8503401412079631,-10911.64227294357,-10948.866004451182
57,0.0017766166647092138,0.0024478784267167957,-10832.599162349334,-10791.154254579336
58,0.8167231545733723,0.8203888314013741,-10979.230835837265,-11042.045445665199
59,0.0009711150057751206,-0.0013477385094305071,-10840.976709964993,-10789.347162430035
60,0.8984964594640596,0.8993873004369901,-11027.152425274142,-11062.587622567185
61,0.00012612959590748072,0.002058281958142549,-10885.223740060928,-10757.289524718703
62,0.7952544090302294,0.8040362181162495,-10811.997537742986,-10858.056372567185
63,0.8387332280164854,0.8391063171852846,-10788.438464972662,-10842.897439165668
64,0.0,0.0,-10779.366312569538,-10707.716467245691
65,0.7185403803673669,0.7227833498038088,-10908.76614980233,-10984.094335361695
66,-0.0014650707529385608,-0.0020215742848337147,-10862.315282178719,-10817.466631436346
67,0.8241103530018717,0.8234258557121434,-10835.47125958065,-10890.736060067185
68,0.8460875163269357,0.8455014734089954,-11127.880388696049,-11180.534908716018
69,0.8096196414883815,0.8116354094657714,-10824.48184496979,-10879.624608799195
70,0.831347495867302,0.8313749327533827,-10988.071914563801,-11047.776767834708
71,0.8609053245145319,0.8601970978534069,-10943.456562169533,-10994.245702549195
72,-0.0016333428560279379,0.004496774002246068,-11001.279061377085,-10919.083777888682
73,0.5407937788266778,0.6598001749499235,-10873.580828355209,-10883.416457319872
74,0.004087827612858745,0.004250692246687353,-10922.088810822079,-10829.572161757842
75,0.0005737982568541056,0.007356271104208306,-11035.83121630972,-10952.966487769521
76,0.4666152615344382,0.6129971268157396,-10911.71319154271,-10905.157832448027
77,-5.070534640350624e-05,-0.0010232233963659069,-11001.029693720398,-10950.91155398354
78,0.010194133736120313,0.0075389249767384165,-10946.893465203659,-10863.963373367535
79,0.8314063469727304,0.8320532351200096,-10741.358876669288,-10778.992875480853
80,0.004067292625778128,0.0036590790532969723,-10920.40164296331,-10848.523292585178
81,0.8096143695178135,0.8106614486682083,-10912.731195629745,-10961.74010998401
82,0.0007688179093023478,0.009641646525098916,-10988.666689872194,-10828.985165600014
