iteration,global_ari,average_ari,loss,true_loss
0,0.043722537775146904,0.04201338384705889,-9733.507444581972,-9889.737807953867
1,-0.001823854615464514,-0.0009892036148026503,-9535.917095502295,-9654.098549469172
2,0.0017702829747583116,-0.001545265084125451,-9766.202340933984,-9909.493893091018
3,0.010592274453531543,0.010702951624142174,-9724.9841489816,-9887.844520076182
4,0.01768314012486437,0.015401023871536796,-9715.172497279058,-9823.019673668823
5,0.009979382914979336,0.010703543437502006,-9873.701678257154,-10013.22145267735
6,-0.0011686665472957264,-0.0006490834186426951,-9836.531527062303,-9985.158562724544
7,0.0041361575108286525,0.0021454588397711895,-9803.04027459971,-9909.93737560901
8,0.04531428201346476,0.057895114402716476,-9947.653913375121,-10076.955909772678
9,0.5174409669665917,0.5250115220638669,-9937.752975645752,-10048.565141105853
10,-0.0015488639572868842,-0.002389553788017332,-9888.71337406787,-10025.912838403518
11,0.2815894086255154,0.3034158506716499,-9882.672493602127,-9986.422973457491
12,0.20995811343179624,0.2930047971538787,-9832.506506772768,-9963.45983654651
13,-0.00020758318605064086,1.427637013092014e-05,-9907.654809545207,-10045.56715580235
14,0.007518027188339713,0.008799188133203477,-10038.518967126016,-10158.482235912514
15,-9.257234463080936e-05,-0.005868060585888688,-9962.200945675644,-10096.137406730853
16,0.003386933603679927,0.0009007142356837007,-9690.068415345826,-9852.588824891836
17,0.09061911293662193,0.08880615168369659,-9986.781588499145,-10127.107071721859
18,0.0031224224336966746,-0.0008743023574608124,-9978.010261835598,-10094.80456310901
19,0.024880945161016303,0.039033787264774356,-10063.730710077372,-10202.101027632372
20,-0.0036651041706055824,-0.005117273549962223,-10026.55759542621,-10126.457678183191
21,0.009650426768014385,0.005887864842844306,-9943.120662001165,-10082.24358523354
22,-0.0002322994018404594,-0.002076041093391039,-9814.224208287003,-9982.652075692185
23,0.008128634764757336,0.007118380159204611,-9823.339596833828,-9961.488887135527
24,0.11112088667858254,0.11413314337312128,-9795.551374857227,-9940.99000736485
25,0.004614384364187652,0.00668869045106628,-9917.969664345514,-10027.797480885527
26,0.00020085494627357869,-0.0001522251028708703,-9725.408341203802,-9867.808325692185
27,-0.0049928028915088825,-0.007226153649864247,-9917.2151890204,-10034.945147061346
28,0.07837845189157505,0.08294334265566211,-10021.002536849415,-10139.155066951182
29,0.006533713624604089,0.005377426612698991,-9887.286562448691,-10027.401037558191
30,-0.0010844293124436077,0.000488518314825395,-9723.240494674867,-9858.563270076182
31,0.044678991113540255,0.041347280277439946,-9824.174494628018,-9957.769222144521
32,0.1426955412374019,0.1533340128393365,-9934.89997330575,-10070.65504642735
33,0.017235651374700803,0.012133234703661294,-9957.655770194324,-10090.426674469172
34,-0.0018801826829044942,-0.001184278645924542,-10012.11258603481,-10104.20582767735
35,0.40841953654722823,0.4301939784013791,-9964.858680845477,-10088.981300397678
36,0.005643926093476274,0.005309288138753666,-9857.118236557844,-9981.457698707021
37,0.02616027124101986,0.016706675184582843,-9719.222981573907,-9859.087540471859
38,-0.00017896995033451357,0.0022876434797991633,-9840.397226524537,-9956.67437243903
39,-0.0002574852870843536,0.0039940787230917695,-9806.9509417201,-9966.080437724544
40,0.008004824907565605,0.004838588123056506,-9789.275336708863,-9931.89538342151
41,0.09596374861255103,0.09453007471232369,-9994.596751491677,-10126.179542585178
42,0.009201769803340854,0.0012598235225581172,-9852.572073635612,-9967.869077805504
43,0.004919286947653712,0.004396244662230998,-10068.38237095224,-10189.6455065645
44,0.09341945346707763,0.1306838822555798,-9834.071638362566,-9948.722408716018
45,0.21660491133358198,0.2926077465420899,-10164.177982004741,-10304.374629323027
46,0.005737907951168538,-0.00015692302765368048,-9923.541367733276,-10059.786738698027
47,0.014680711126021482,0.013222031886377874,-10011.542499983147,-10159.731197778518
48,0.002115715801741338,-0.0006230086025211711,-9841.80276825379,-9989.461563909359
49,0.0049617437634031656,0.005752595214864413,-9783.543923410349,-9914.974423412514
50,0.010684048734597459,0.01010000866395162,-9789.76429098977,-9912.056454662514
51,0.002049732657167134,0.0012540423696852823,-10116.31339170811,-10195.828185323497
52,0.0032546711049559027,-0.0012309823814612615,-9804.546118432389,-9949.631588403518
53,0.015391805389384096,0.012722463690749735,-9786.851202444423,-9937.889318808191
54,0.08049847895406777,0.10814138770400832,-10000.224693626638,-10090.724341317185
55,0.0956231161427774,0.09445532466776704,-9991.676247732308,-10104.008521004685
56,0.05970115881338373,0.05851853174614596,-9829.131989356021,-9960.526099129685
57,6.464641282153854e-05,0.00042281872429292397,-9836.678419195143,-9966.468399846859
58,0.0,0.0,-9852.212793160157,-9990.587602043353
59,-0.0008310317715881763,-0.0013720171423245889,-9953.915687371795,-10081.171668513682
60,0.002414897838224976,0.002713871438425107,-9926.027129595479,-10034.783911629685
61,0.01442285337406433,0.012432996704241254,-9746.7182782251,-9895.688085361695
62,0.009441768228618279,0.00837636017528561,-9814.873342071542,-9955.321915471859
63,-0.006782224462687857,-0.008432323016129723,-9975.881059461482,-10071.047747695342
64,0.07893382340727369,0.0918183557854916,-9801.078719094065,-9899.085546299195
65,0.004688245061556436,0.0034071435369841946,-9903.06950730635,-10036.306352043353
66,0.0812341752502973,0.15112328202806682,-10107.896291485864,-10190.787920498846
67,0.3831140883365723,0.41593694475280013,-10070.99113035907,-10183.446956519521
68,0.0056699812046734,0.002914367882850736,-9935.602057025631,-10043.546668513682
69,0.2026479111011882,0.2752128691536659,-9942.451650312185,-10069.684055968703
70,-0.0009033746065289061,-0.0030817158592678583,-10059.784964494402,-10172.849423412514
71,0.18785099228523935,0.2495659653012902,-10061.848541901036,-10184.320208632842
72,-0.009458856967018675,0.006385704958499416,-10099.947654948575,-10198.969314837863
73,0.0006432713465041949,-0.001019041575361005,-9889.242662238785,-10046.909621382372
74,0.004283318471253273,0.004474061416160939,-9918.958255780279,-10043.741816823027
75,0.0033679068004826202,0.0017177239518776325,-9769.197486999756,-9936.702815894521
76,0.242141157148657,0.24244322767474139,-9928.230013944232,-10040.330889248846
77,0.19535806907185357,0.22004839991484718,-9990.835122504372,-10133.247553055035
78,3.863438608745782e-05,0.0014950762130082284,-9918.184243117483,-10043.40895267735
79,0.003617863505838146,0.0056741769466282154,-9690.659274470128,-9861.737684810876
80,0.19206216489430955,0.19399939668119665,-10093.074540374106,-10174.012735112165
81,0.08547997445319659,0.08570406535579571,-9881.231527247359,-10007.924475058191
82,0.0005496162883111499,0.012848410524137998,-9779.987908126583,-9935.044715388682
83,0.007792617437691116,0.01226111024573991,-9769.784831028473,-9907.448220415668
84,-9.560954192727771e-05,-0.0002760504335195928,-9918.598598897035,-10076.105992540199
85,0.011847937261732756,0.008175734463970373,-9954.966454277328,-10110.611975058191
86,0.2688454910798694,0.31967677322908206,-9918.20811898125,-10054.045589332021
87,0.012669014218733052,0.006368151274502289,-9876.97252715406,-10036.431938653048
88,0.3684267095385055,0.38448407792138467,-9965.008996737724,-10096.191343430504
89,-0.0022281630157266236,-0.00022637680438637088,-9866.601701854117,-9956.438311123846
90,0.12499190842474309,0.12727887618000422,-9818.370807117433,-9972.318924212863
91,0.0030671300492161446,0.0010701847796887598,-9741.058608005747,-9890.645055040199
92,0.0038434178376523637,0.0027776557968514004,-9783.747518250071,-9944.979100986695
93,0.013000107394003618,0.01865464649694506,-10064.758043002073,-10200.30510867104
94,-0.0006367033707332506,-0.0019773695016435354,-9907.393797372131,-10046.354326748846
95,0.4135627216924835,0.4321312043612361,-9803.911579282663,-9924.352291528518
96,0.0021662910533685594,0.00025148989365067194,-9822.799741132023,-9998.008397861695
97,0.0,0.0,-9964.18365089658,-10076.878884478168
98,0.25653932699040116,0.3103487192224611,-10039.861563413846,-10180.664134765897
99,0.04609642778478347,0.04159051359666134,-9826.209404125,-9954.026017034359
