iteration,global_ari,average_ari,kmeans_global_ari,kmeans_average_ari,prior_random_global_ari,prior_random_average_ari,prior_kmeans_global_ari,prior_kmeans_average_ari,true_loss,loss,kmeans_loss,prior_random_loss,prior_kmeans_loss
0,-0.003020611955872312,0.00395123359917012,-0.00112901590422126,0.0015583312864188585,0.40838590433968147,0.8308649188366652,0.9368951694838163,0.9367691734816604,-11224.841204217839,-15031.278109480627,-23144.68207410122,-11257.395239320018,-11198.204948540144
1,-0.001360376960865296,-0.005544253440406023,0.005191028401438203,0.003293067055381283,0.8833664851294156,0.88355120805079,0.0,0.0,-11032.47411901974,-28414.821206396668,-26933.07828691666,-11005.619291176161,-11342.701483832641
2,0.0002976982760757641,0.007577862970752541,0.030400637148059934,0.04736282164610127,0.8758455810923994,0.876031812450974,0.8758455810923994,0.876031812450974,-11400.186907342839,-20530.68239550904,-14996.492297206867,-11380.058146535699,-11380.058416337166
3,-0.00024258711481533362,-0.003203193807904106,0.061971519373493045,0.05846188789861885,0.8168490580053035,0.8178505626489299,0.002638735356843179,0.00011079814060442617,-11232.350123504935,-20822.60794011274,-20851.8844675029,-11196.114330178032,-11377.37113838012
4,-0.002826760920153177,0.001183988315969079,-0.00531348021091629,0.003968368751684974,0.9524597418829419,0.9522433296817544,0.9524597418829419,0.9522433296817544,-11380.402216145832,-23851.843815386444,-23302.688593176565,-11364.307763426108,-11364.307763426106
5,-0.004086015336272861,-0.008715819631221696,-0.007170825187091022,-0.007188105940668069,0.9524790320840978,0.952942797321532,0.9524790320840978,0.952942797321532,-11241.597733249635,-27369.539554418254,-14817.85235964586,-11220.791742319436,-11220.791742319538
6,-0.0008126155649020558,-0.004806351304971137,0.22503224684164275,0.2522191515913249,-0.0017072152330473518,-0.0015183720142846109,0.906074307849699,0.9057034358145893,-11095.925421119337,-17329.563682536587,-29230.804760158193,-11287.42232547209,-11071.17200972399
7,-0.004082393444769512,-0.004231871432583902,0.22109343997340242,0.2222385379866449,0.0,0.0,0.0,0.0,-10972.445696405339,-29632.75217424768,-21219.145161892415,-11212.590619787465,-11212.590619787465
8,-5.7297358129300355e-05,0.004001510602426201,0.007946303040705009,0.005597169326816064,0.9137632499893574,0.9134526194409182,0.9137632499893574,0.9134526194409182,-11004.446905494337,-17680.010806570863,-12926.97474133293,-10979.303650072468,-10979.303650072476
9,-0.0013029600824731907,-0.001548622962964738,0.0584448617517404,0.058395530178139234,0.9291540354044258,0.9288047239446634,0.0,0.0,-11225.721421858738,-17083.374642323142,-35963.57133662239,-11209.337412216446,-11561.97447397313
10,-0.0018168860460204578,-0.0031775498109065173,0.003290701351104847,0.007637368281332062,0.0,0.0,0.8909177419152994,0.8908977139836362,-11266.060958703034,-19364.779178716453,-18962.66763537264,-11548.144419489883,-11239.092372258125
11,0.024964538208537092,0.035385068935397376,0.006829101378297729,0.013981062844030806,0.9840320418465675,0.9841611274691303,0.0,0.0,-11266.745036039845,-16859.931861362304,-48270.90055106884,-11258.293638818339,-11580.379638880444
12,0.0005561336811744553,0.003587558766750578,0.2405425330454886,0.24257608609747092,0.0,0.0,0.9137633992942316,0.9140985415628318,-11024.10531322314,-26648.592215085726,-15092.011336015112,-11247.68775398875,-10999.91977491563
13,-0.0006042495836066336,0.0023478755575060592,0.007098380744939568,0.007047903073716796,0.8609053868646378,0.8624681745717485,0.8609053868646378,0.8624681745717485,-11108.495091885234,-16128.826451010618,-16228.581547915597,-11076.799351496671,-11076.799281034573
14,-0.001646308236996862,0.009838764761895432,0.00033928800988046546,0.005341732588283026,0.0,0.0,0.9368977413548821,0.9368045912860712,-11209.530787567435,-25821.859934569093,-27389.744032883267,-11466.243551452268,-11179.983808723735
15,0.055725657682518866,0.05777727461478236,0.03879994194775819,0.08281630530710779,0.9368881853418194,0.9371091972996493,0.0043694378646215335,0.00325400989760376,-11537.669152536731,-12675.133313071476,-28552.121170453323,-11512.116925995851,-11768.109495941118
16,-0.0005077496954311083,-0.004193412435417173,0.009680592259393175,0.005253140931140381,0.9137632854537449,0.9136093145097656,0.9137632854537449,0.9136093145097656,-11228.736144675444,-19667.495795475046,-26194.049043187282,-11210.106555519715,-11210.106555601895
17,0.005438083537925104,0.008096055905765686,0.13958650546181242,0.15596091510277962,0.9368975172561186,0.937608414861716,0.9368975172561186,0.937608414861716,-11168.19872839474,-13829.172918885903,-17373.996149492286,-11152.961871010913,-11152.961871014444
18,-0.0023828565225473717,-0.003928877983360455,0.013938878266565789,0.037190688030663846,0.9603203259779867,0.9601561778829841,0.9603203259779867,0.9601561778829841,-11542.177430089725,-16062.339596115413,-19261.32629292725,-11521.047574089302,-11521.04757408056
19,0.006646364049092992,0.010502154875192167,0.002889314416743141,0.0021664882830434084,0.8683602137826975,0.8685157012176624,0.8683602137826975,0.8685157012176624,-11190.957619759141,-12692.23753428309,-15120.564081346412,-11158.314262379756,-11158.314263672257
20,-0.00042317220814480774,-0.007099644582858183,-0.001451714365820857,0.016200203928864183,0.0,0.0,0.9760961002009502,0.9761612186588084,-11202.91259558224,-23474.44012226256,-14542.706757344165,-11503.427799660943,-11189.242839471366
21,-0.0005182238554494142,0.01150148279013299,0.0623394458858463,0.06214959609258121,0.9603204934013031,0.9603200981687399,0.03602315564638311,0.16118536441289724,-11095.458856770832,-12308.241895995823,-19649.501348440943,-11081.784342014416,-11343.830499220823
